#MCS	Volume_energy
50200	36211.639466870176
50300	35057.11777048488
50400	35298.360367724505
50500	35308.95149081926
50600	34710.54958258449
50700	35308.2422329279
50800	35103.67063371538
50900	36686.32462826601
51000	35928.899027446765
51100	35932.23281385406
51200	35616.94856320051
51300	35783.508446434236
51400	35620.96885019227
51500	35529.86911693078
51600	36823.76961204749
51700	36191.887039353234
51800	36178.87787053944
51900	35385.71634721532
52000	36029.58060589185
52100	35263.79139627208
52200	36126.37174086286
52300	36236.94952885711
52400	36727.16825113132
52500	35688.98661334774
52600	36202.996650142035
52700	36290.16403596237
52800	37049.55494893802
52900	36496.46145650124
53000	35956.80371593006
53100	36874.90640154863
53200	36686.93274355355
53300	37178.05350729613
53400	36822.183325058664
53500	36339.49976975573
53600	37146.852177815286
53700	36451.28355683519
53800	36319.15198945356
53900	37425.12178396334
54000	36557.579503128734
54100	36475.56790601829
54200	36465.46989976271
54300	37144.13681078952
54400	36945.15772720558
54500	36237.47284367078
54600	36522.66675248636
54700	36819.32852711388
54800	38736.5662189018
54900	37281.19463601549
55000	37249.27117442856
55100	38100.55436681984
55200	37437.43360938177
55300	36938.00915776602
55400	36361.23891675789
55500	36683.880568878005
55600	37263.14687304119
55700	36613.005580281526
55800	38040.78486465425
55900	37146.54838657629
56000	37655.14457213991
56100	38296.512979664745
56200	37291.72197454749
56300	37170.07530548904
56400	37877.8659360264
56500	38165.460246695104
56600	37054.838723031615
56700	37097.92138339528
56800	38256.26514524591
56900	37182.76444633182
57000	37752.45472526113
57100	37727.353976598075
57200	38144.0784889841
57300	37265.6766124665
57400	38921.859764794026
57500	37839.47627700448
57600	37576.60648615678
57700	38783.427900209026
57800	38821.167654853285
57900	38534.469387236284
58000	39104.890964569364
58100	38688.389485940315
58200	38958.562790864235
58300	38730.99695077548
58400	38096.8210981089
58500	39139.891078603585
58600	38497.07498347953
58700	39538.80786258885
58800	39045.4191298326
58900	38488.92385635345
59000	38724.79982735867
59100	40154.510420416045
59200	38929.32535173793
59300	38925.0335646839
59400	38228.296448769
59500	40296.48009606712
59600	39461.522052938766
59700	39684.9091131479
59800	39354.684242515854
59900	40576.44880509223
60000	39241.405077661715
60100	40001.90842752054
60200	40624.88929087535
60300	39537.5239176664
60400	39025.38139815492
60500	41156.53205025459
60600	39100.538607027345
60700	40729.106663764316
60800	40060.14076927699
60900	39014.95966556763
61000	39604.69668283525
61100	39922.326306914416
61200	40336.14084411408
61300	41094.35274981138
61400	40872.558707338896
61500	39934.75627936167
61600	40023.53669292665
61700	41157.61459377805
61800	40612.58919954146
61900	39999.86974503417
62000	39633.30305705145
62100	40736.892928357265
62200	40498.09646496729
62300	41631.50123469149
62400	38735.684104311746
62500	41676.958502496665
62600	40283.866164479565
62700	40896.34542035863
62800	40574.65138530304
62900	41586.0476361902
63000	40286.4973584559
63100	40891.94352349871
63200	41213.58236666873
63300	41262.497921587725
63400	41021.2946158578
63500	40345.295818145256
63600	41086.720563672854
63700	41258.32436176732
63800	42081.90412245431
63900	40947.14874860218
64000	40998.06307036122
64100	40856.25051825351
64200	40505.22193379899
64300	40335.527962561995
64400	40649.8862581747
64500	40113.80268425139
64600	41063.83311061586
64700	40383.994499280634
64800	41029.80339022653
64900	40924.65241286341
65000	42198.21003014991
65100	41073.386584821994
65200	41598.6631549726
65300	41107.117149639664
65400	42284.183048020306
65500	41197.71911666962
65600	41531.73645797085
65700	41415.0245568926
65800	41784.89956688705
65900	42168.35195188931
66000	40505.98369499806
66100	41000.334957056875
66200	41015.854960410004
66300	40469.952799432234
66400	42661.736930108425
66500	41413.01890919371
66600	41330.924106030514
66700	42509.48098272182
66800	42044.82735259742
66900	42890.4527583601
67000	42053.53819521242
67100	42914.305825941265
67200	42225.369620690486
67300	43196.62755305267
67400	42558.449577676285
67500	40870.67103979506
67600	42417.89956348655
67700	42454.14284263626
67800	44242.29941025349
67900	43842.94179560897
68000	43652.02216570313
68100	42994.85054931514
68200	44193.78295862399
68300	42817.00538170751
68400	43397.42351261571
68500	43419.416426575284
68600	44798.643459256105
68700	44271.69939628426
68800	43505.85738230006
68900	43823.914441073684
69000	44082.18690707658
69100	43127.694728335424
69200	43793.23714507396
69300	43798.06415239222
69400	43699.69036547324
69500	42982.20132851506
69600	44256.74530902463
69700	43980.67751317272
69800	43438.48633852528
69900	44160.67985878815
70000	45846.92362315775
70100	44426.61542287347
70200	45173.09967644299
70300	44539.6550924227
70400	43766.317202787955
70500	44502.200238036494
70600	44679.52709041621
70700	45150.15443015889
70800	45461.147288765744
70900	45494.35701464504
71000	46758.81643541846
71100	46279.485511493105
71200	45987.75031372932
71300	45151.55123024222
71400	45983.0709747502
71500	45466.86877735634
71600	46646.51204911243
71700	45819.42710654747
71800	45474.498218855755
71900	46055.132794710335
72000	47677.90882062894
72100	46898.88760683896
72200	46629.774619676245
72300	46521.827341785174
72400	47980.20992527739
72500	47156.21421238682
72600	45628.680239730864
72700	46480.51088139939
72800	47260.074466815575
72900	47097.43454958107
73000	47125.905396100665
73100	46692.30693272954
73200	47993.085356784715
73300	47348.31322792433
73400	46487.92167172715
73500	48069.02358527053
73600	47341.86750840903
73700	49323.98262052196
73800	47419.34963450045
73900	48326.77855812598
74000	47806.38405775442
74100	47671.21365105923
74200	47113.14294365909
74300	48649.738260073114
74400	47420.0165265851
74500	47554.10338362054
74600	48106.17918394453
74700	48669.460047031476
74800	48393.48413612729
74900	48511.90265039173
75000	48865.16319699756
75100	49636.33251765124
75200	48715.22692878907
75300	48128.80229255362
75400	49245.02347705104
75500	48403.32696283705
75600	49844.61262679491
75700	47362.67146571176
75800	49379.927761087674
75900	49200.674154019885
76000	48279.81143232309
76100	47552.97774892168
76200	49375.55018975678
76300	49125.14660850151
76400	49798.599556828245
76500	49119.95800877368
76600	49822.63076913025
76700	49402.086900953465
76800	49429.29202649001
76900	49540.46530060712
77000	48592.94070652333
77100	50775.375239608686
77200	49861.672838532235
77300	49824.74294032793
77400	48947.745681849265
77500	48721.61988998519
77600	50034.56175442163
77700	50460.13408763356
77800	49328.43345575267
77900	49362.572434252776
78000	49864.9539320482
78100	49430.707949681244
78200	49475.122135087826
78300	47801.21555201111
78400	50201.36288992312
78500	51664.44148834903
78600	49492.80583498196
78700	50766.58222322387
78800	49885.505151096564
78900	51925.722548228194
79000	51430.24722276344
79100	50859.97255361452
79200	49900.63245896535
79300	51647.365382001146
79400	51485.00355015908
79500	51798.805673328636
79600	50442.6795613487
79700	51655.83861390984
79800	51850.78201881329
79900	51519.5833685187
80000	52070.32506501609
80100	52314.93362009634
80200	51521.7444805041
