#MCS	VS_mean	VS_ideal_mean	Q_mean	D_mean
103800	0.5507256069797565	0.7311945839281153	0.7501346834124515	635.6148284061973
103900	0.5521017584289346	0.7327741575541528	0.750540437913051	635.9448146720591
104000	0.5493043633978424	0.732348428912839	0.7471797730534028	636.2802217404392
104100	0.5518218861012028	0.7331544062484329	0.7496978468206514	636.6891102071854
104200	0.5498921122563735	0.7313046602256942	0.7485664563133291	637.0568477147677
104300	0.5515056585130207	0.7335486272280881	0.748761093086275	637.4213064494713
104400	0.5515933618295271	0.7323736931798437	0.7496551329049495	637.7694139263514
104500	0.5518171830172327	0.7327953866658841	0.7501965421712391	638.1277223489976
104600	0.5519381691269865	0.732636732132654	0.7503975674194363	638.4690879074843
104700	0.5489151726967072	0.7303369630834512	0.7484483300438234	638.8617980308159
104800	0.5521784099718718	0.7320794985817985	0.7512166715737945	639.2533798212086
104900	0.5519283192439328	0.7328165944419462	0.7501325672418553	639.6339676935237
105000	0.5523635980496985	0.7325332040763661	0.7511063045725771	640.0021399506728
105100	0.5527065756901505	0.7336178937822737	0.7504903030811491	640.3985874521189
105200	0.5522642565958302	0.7334356827146581	0.7501331812422056	640.7455661380444
105300	0.5538738281281751	0.7348282335387525	0.7506514694899273	641.1113102022238
105400	0.5540443288916477	0.7349854513306444	0.7508761291830299	641.5053561581313
105500	0.5528937129229959	0.7337376464567309	0.7508464652765354	641.8441473259824
105600	0.5548786627398362	0.7344924118294293	0.7524884361054195	642.2510640630854
105700	0.5532122211088671	0.7342842965938777	0.7503596716755372	642.6070624097124
105800	0.55509574177336	0.7349837913364012	0.7524156877482914	642.9999382869071
105900	0.5558963043714933	0.7359920814934946	0.7529789306892182	643.3804570835508
106000	0.5535214465888578	0.7362035653906095	0.7491142038078922	643.7563040320765
106100	0.5551320052372977	0.7361562796566085	0.7514765213655956	644.1209695216407
106200	0.5533745848241094	0.7333991752503287	0.7515975201226526	644.4872831265412
106300	0.5529739818051753	0.73419317898257	0.7505285453589601	644.8528902751648
106400	0.5531023460430629	0.733689202274257	0.7508584302747163	645.2348124098601
106500	0.555124096668841	0.7348530387664969	0.752653988241497	645.597396466351
106600	0.553551390588401	0.7337455232209625	0.7515219658733393	645.9808435603053
106700	0.5525079860763069	0.7339567791407469	0.7497235553441698	646.3762421126376
106800	0.5539584464938423	0.7349859845695427	0.750540336429034	646.737445685913
106900	0.5536204117377025	0.7343851980865229	0.7512559985692678	647.1439725420677
107000	0.555531104358355	0.7362979031948175	0.7516968620391341	647.5119241700788
107100	0.5544123126146246	0.7359547464429262	0.750434612533401	647.8856017910502
107200	0.55741866869832	0.7375750992918475	0.7531061861006514	648.2484929035793
107300	0.5561737105351341	0.7375210581618207	0.7509537568717246	648.5901788506518
107400	0.559717916945771	0.7384771571883023	0.7552371838824157	648.9266617756556
107500	0.5582470384215891	0.7382589283697342	0.7536717459567743	649.2642136343121
107600	0.557044700550987	0.7379448908855566	0.7521161889769588	649.6104039020149
107700	0.5583553083820876	0.7389086407246109	0.7529198541373933	649.9740180053672
107800	0.5589762034550829	0.7397863022752871	0.7526768298604883	650.3648385812222
107900	0.5599459942442314	0.7403470825120881	0.7540825677096895	650.7086740446455
108000	0.5607421625945554	0.7400000862602167	0.7551849342598946	651.0709076108961
108100	0.5588576044480525	0.7390987617068657	0.7534590559108677	651.4455061252024
108200	0.560862801569544	0.7406028401516279	0.7543558313070502	651.879530735133
108300	0.5590836566748879	0.7398664197570681	0.752639478338616	652.2977644769086
108400	0.5596709003788755	0.7406140113245482	0.7529779452082576	652.7293201787685
108500	0.5600166148804061	0.7401900709051231	0.7539417528582055	653.0574271425609
108600	0.5597818029547331	0.7406368414533033	0.753029564659153	653.3450136813003
108700	0.5612817041669707	0.7412079321250785	0.7543532420828135	653.7003951414391
108800	0.5602143995882405	0.7414559012175373	0.752945044900965	653.996443109917
108900	0.5605164682939292	0.7411395480631805	0.7539264956758707	654.3514289618305
109000	0.5614719694844236	0.741810253820755	0.7546036145910513	654.7334536318067
109100	0.5604771443997143	0.7404870755353573	0.7540089549529572	655.102791359182
109200	0.5626745504709905	0.7425065997794079	0.7552737031281956	655.4574124362113
109300	0.5625286614429148	0.742399062430447	0.7551928077489259	655.8183788821416
109400	0.5610924081658978	0.741890260254218	0.753612963739986	656.19767578433
109500	0.5601736406452691	0.7395391764491442	0.7546644535523747	656.5352055809369
109600	0.5609404431661721	0.741005545958038	0.7545118640089816	656.8677447486211
109700	0.5603592700196957	0.7400634360878499	0.7545355985910458	657.2644931472703
109800	0.5592582690631924	0.7398582654996092	0.7533359492059325	657.6075106571585
109900	0.557805855397836	0.7401882807725075	0.7508666405540594	658.0146972673836
110000	0.5603997804836351	0.7406137538857833	0.7539247133720229	658.4101337001922
110100	0.5572518432587863	0.7378429566953131	0.7522340356002881	658.7297619001839
110200	0.55429864437899	0.7348028703288353	0.7516421297399227	659.081330444858
110300	0.5562588940814821	0.7364306503753557	0.7525549466900792	659.4213803061908
110400	0.5561689357114344	0.7358390181546146	0.7529418867853291	659.7692585930411
110500	0.5556910943097256	0.7359744177528513	0.7522916837396678	660.0523417881278
