#MCS	Total_energy
19000	140114.9033170001
19100	140891.93838092723
19200	141361.87012824696
19300	141035.2759804705
19400	141160.21659016103
19500	142188.107646688
19600	141579.25652770424
19700	141881.40972184762
19800	142558.36642723207
19900	142194.80219603085
20000	142854.07118419622
20100	143092.6271547741
20200	142914.5217358169
20300	143664.05866443657
20400	143639.87960569418
20500	143834.83860602905
20600	144115.1717344297
20700	144233.1378075407
20800	145048.3646254999
20900	144871.1393337626
21000	145167.076471892
21100	145442.7874521497
21200	145812.46721376228
21300	146122.32336677678
21400	146508.8147684108
21500	147224.2064603645
21600	146873.3647701413
21700	147546.59270249287
21800	146881.88329906506
21900	147218.97051851245
22000	147647.80343345873
22100	148079.07601437677
22200	147816.90156578485
22300	148031.08547575955
22400	148224.5106417416
22500	148672.77526083935
22600	149343.07071957865
22700	149365.67559326836
22800	149393.5181195992
22900	150058.27912381582
23000	150086.2484075045
23100	150326.5559612688
23200	150780.9467516041
23300	150720.06649606922
23400	150811.6410181298
23500	151012.6292346154
23600	151454.2855051535
23700	151574.37123458128
23800	151194.6057617193
23900	152554.31851471923
24000	152073.26420748708
24100	151871.0508713447
24200	152146.08928323074
24300	152659.59036881482
24400	153529.6295250663
24500	152518.47144375122
24600	154086.0999043243
24700	153642.0269659094
24800	153820.85300048452
24900	153649.51220088036
25000	154750.03801046626
25100	154369.0516176286
25200	154677.8514739275
25300	155148.99993383657
25400	155680.10563281563
25500	155417.49560007104
25600	155946.20756630527
25700	155762.28342524942
25800	155658.4556750473
25900	156897.31976582366
26000	156899.23930028404
26100	156855.11371081576
26200	157554.5981738776
26300	157365.00335781722
26400	156949.22585653246
26500	157501.38112212645
26600	157566.09481924394
26700	157772.73542028063
26800	158515.97787800344
26900	158353.69329277144
27000	158988.99429948657
27100	158850.7768453188
27200	159431.28315542903
27300	159969.09264649806
27400	160564.8754122366
27500	159846.36269983507
27600	161023.19529915642
27700	160930.99955992075
27800	161744.95874013545
27900	162049.16706655195
28000	161290.2748304381
28100	161971.3602762275
28200	162216.9866426583
28300	162449.3953370355
28400	163217.1702010741
