#MCS	Total_cells	P_mean	P10	P20	P30	P40	P50	P60	P70	P75	P80	P90	P95	P99	P_max
29300	100	31.748719265881146	26.959782458417067	29.48566969008789	30.024775362999208	30.871248877015386	31.670424576059304	32.42477545836664	33.35761004772157	34.54212307462058	34.931564931563116	36.61274570606675	39.147277786803805	40.134883135152805	42.024775839836366
29400	100	32.156649686122755	27.512492252124865	29.02124190698087	30.095330457243655	31.438080221862766	32.42477545836664	32.89505955338318	33.66355043878684	34.49281562983151	35.00428161846976	37.2247756491015	39.51137512211589	41.29106491299612	42.024775839836366
29500	100	32.2110835640398	27.624775267631776	29.668163581737826	30.065314526417115	31.270854579320076	32.34723043581562	32.60715184616638	33.71218279223485	34.30814575862496	34.82477555373407	37.2247756491015	38.46093991436055	39.64877574542262	42.024775839836366
29600	100	31.893986057333812	27.624775267631776	28.864645536617537	30.225954552068835	31.514534077259306	32.42477545836664	32.78029637282962	33.97876603712593	34.82477555373407	34.82477555373407	35.46343778124283	36.39544402911005	39.26726375652299	39.624775744468934
29700	100	31.938539686982402	27.624775267631776	28.661815952146934	29.66673879234686	30.56366740322992	31.770468823897318	32.42477545836664	33.67447290859027	34.82477555373407	34.94240387352693	37.2247756491015	38.02450872780191	39.696775747329994	46.82477603057123
29800	100	31.686198122177203	26.52631002727321	27.88599938303596	29.668082557570052	30.35251979529803	31.774403302552855	32.42477545836664	34.25023545132117	34.51094307075755	34.82477555373407	37.2247756491015	37.2247756491015	41.38571734579142	42.024775839836366
29900	100	31.845862865821474	27.12283123644638	29.100835105555962	30.0682120802765	30.90351846844569	32.42477545836664	33.079080544602036	34.42487823844276	34.60169357189352	34.82477555373407	35.026695544277395	37.2705367856106	39.624775744468934	39.624775744468934
30000	100	31.723986072645584	26.88157971695846	28.903460232854922	30.024775362999208	30.977385043637334	32.08202048190378	32.5689523842877	33.77767915890799	34.53909210260463	34.82477555373407	37.2247756491015	37.2247756491015	39.624775744468934	39.624775744468934
30100	100	31.838538860252758	26.677625407175857	27.819729853541503	29.549537333659647	30.531592819118668	31.52876961155016	32.42477545836664	34.49093559974153	34.82477555373407	35.4519927742218	37.252894450898935	38.633987755222	39.83224319224241	40.236725313485294
30200	100	31.65336047910586	26.635976925002797	27.840299555452656	29.57392560816006	30.65134379250885	32.22548819050553	32.79132389939296	34.562289733826034	34.82477555373407	34.83022797317826	37.2247756491015	37.267444309991056	38.469376864820646	38.77202808666152
30300	100	31.49269715646277	27.295017892651593	28.572418829271008	29.588220193963025	30.070642088628666	31.770468823897318	32.42477545836664	33.76706361963843	34.549549145590845	34.82477555373407	35.595736514310374	37.2247756491015	42.04208262001767	43.75545385796613
30400	100	31.89576308092006	27.270659830552724	28.495867470214943	29.892281922968685	30.668586834044255	32.21193380854038	32.81258793691559	34.789478072301605	34.82477555373407	35.02116667479495	37.2247756491015	38.1928721419209	40.31872257730421	42.024775839836366
30500	100	32.51069710024897	28.02791719574616	29.97153155851411	30.600357618322413	32.275386718236405	32.42477545836664	33.315778231202785	34.32501114514107	34.82477555373407	35.02184782712065	37.2247756491015	39.04870240488035	41.18307521553949	42.024775839836366
30600	100	32.021117135865	26.677373408281163	28.86407287427919	30.024775362999208	31.452634359660806	32.42477545836664	32.72364537335379	33.93420274484943	34.764627112305334	34.82672470789021	36.88466967957611	39.33393288133311	39.635871497351495	40.73435103272459
30700	100	32.126050063713684	26.95077572952969	28.997132410549238	30.132919581388887	31.63894050706913	32.42477545836664	33.069404336362275	34.0809045537073	34.704245224561646	34.82477555373407	36.15755260050155	38.3983591756486	42.028663369884875	42.41352884468688
30800	100	31.908574100478145	26.99138119720401	28.242816634633346	29.930607727617463	30.411061816452275	31.523791431750396	32.42477545836664	34.82477555373407	34.82477555373407	35.224339582010366	37.2247756491015	38.755587733703486	39.64322313595069	41.46951489264393
30900	100	32.04461656208421	27.493310810372257	29.749408849360954	30.7368950139974	31.50724464874147	32.42477545836664	32.91938602978953	34.23814087766696	34.797174108513445	34.82477555373407	35.47747144175974	37.2247756491015	39.64877574542262	42.024775839836366
31000	100	31.93871094654004	26.072505336536143	28.03597292063041	29.98226042432507	30.767513223025162	32.406748866856105	33.135816688118574	34.56574218734786	34.82477555373407	35.65200985876691	37.2247756491015	38.318633454494005	39.62674515481982	39.82171677955739
31100	100	32.65658547007708	27.624775267631776	30.024775362999208	30.691824290704062	31.8700983378596	32.57348012464627	33.51210390959568	34.68099495139613	34.82477555373407	35.6747323313095	37.39938804734047	38.340473456370184	42.024775839836366	42.024775839836366
31200	100	32.508192972812864	27.624775267631776	29.805435001441218	30.566416731770367	31.44060158410066	32.473196624590855	33.47954043389582	34.82477555373407	34.82477555373407	35.381641823937024	37.2247756491015	38.13247068478076	39.64877574542262	42.024775839836366
31300	100	32.376583348257746	27.62909124790567	30.024775362999208	30.634829968483427	32.022616034014575	32.42477545836664	32.870104109708336	34.3139396732664	34.74648937169695	34.951779774777606	37.00704226544567	38.73667202375536	40.36082809071516	42.024775839836366
