#MCS	TotalEnergy
8290	24954.0
8300	25028.0
8310	24644.0
8320	24724.0
8330	24573.0
8340	24716.0
8350	24552.0
8360	24913.0
8370	25127.0
8380	24972.0
8390	24576.0
8400	24684.0
8410	24544.0
8420	24610.0
8430	25017.0
8440	24819.0
8450	24678.0
8460	24636.0
8470	24836.0
8480	24788.0
8490	24362.0
8500	24934.0
8510	24485.0
8520	24736.0
8530	24416.0
8540	24426.0
8550	24878.0
8560	24778.0
8570	24882.0
8580	25070.0
8590	24640.0
8600	24784.0
8610	24920.0
8620	24948.0
8630	24902.0
8640	24542.0
8650	25199.0
8660	24806.0
8670	24570.0
8680	24628.0
8690	25150.0
8700	25324.0
8710	24910.0
8720	25118.0
8730	24832.0
8740	25242.0
8750	24834.0
8760	24846.0
8770	25138.0
8780	24918.0
8790	24840.0
8800	24698.0
8810	24590.0
8820	24738.0
8830	24859.0
8840	24755.0
8850	24894.0
8860	25042.0
8870	24772.0
8880	24882.0
8890	25116.0
8900	25064.0
8910	25094.0
8920	25201.0
8930	25230.0
8940	25111.0
8950	25306.0
8960	24608.0
8970	24960.0
8980	25292.0
8990	25028.0
9000	24576.0
9010	24928.0
9020	24686.0
9030	24554.0
9040	24510.0
9050	24440.0
9060	24536.0
9070	24526.0
9080	24710.0
9090	25034.0
9100	24380.0
9110	24670.0
9120	24730.0
9130	24880.0
9140	24820.0
9150	25078.0
9160	24752.0
9170	24756.0
9180	24854.0
9190	24822.0
9200	24870.0
9210	24732.0
9220	24772.0
9230	25105.0
9240	25124.0
9250	25310.0
9260	24757.0
9270	25042.0
9280	24870.0
9290	24853.0
9300	25060.0
9310	24834.0
9320	24959.0
9330	24995.0
9340	24863.0
9350	24988.0
9360	25039.0
9370	25052.0
9380	24877.0
9390	24928.0
9400	24846.0
9410	24970.0
9420	24804.0
9430	24896.0
9440	25201.0
9450	25296.0
9460	25264.0
9470	25328.0
9480	24892.0
9490	25034.0
9500	24980.0
9510	25072.0
9520	25370.0
9530	25148.0
9540	24874.0
9550	24754.0
9560	25001.0
9570	25048.0
9580	25110.0
9590	24884.0
9600	24976.0
9610	25101.0
9620	25450.0
9630	24966.0
9640	24798.0
9650	25108.0
9660	24897.0
9670	24914.0
9680	25048.0
9690	24512.0
9700	24646.0
9710	25229.0
9720	24756.0
9730	24891.0
9740	25394.0
9750	24748.0
9760	24836.0
9770	24886.0
9780	25048.0
9790	24990.0
9800	24972.0
9810	24964.0
9820	24774.0
9830	25540.0
9840	25105.0
9850	25117.0
9860	25158.0
9870	24728.0
9880	24824.0
9890	24448.0
9900	24782.0
9910	24560.0
9920	24720.0
9930	24922.0
9940	24624.0
9950	24674.0
9960	24639.0
9970	24200.0
9980	25180.0
9990	25009.0
