#MCS	AdhesionEnergy
2020	21023.0
2030	20951.0
2040	20941.0
2050	21303.0
2060	20993.0
2070	21057.0
2080	21072.0
2090	20952.0
2100	20768.0
2110	20994.0
2120	20852.0
2130	20821.0
2140	20816.0
2150	20814.0
2160	20766.0
2170	21076.0
2180	21096.0
2190	20988.0
2200	20752.0
2210	20880.0
2220	20599.0
2230	20601.0
2240	20886.0
2250	21005.0
2260	20825.0
2270	20578.0
2280	21068.0
2290	20785.0
2300	20742.0
2310	20965.0
2320	20964.0
2330	20957.0
2340	20669.0
2350	20597.0
2360	21025.0
2370	20998.0
2380	20723.0
2390	20876.0
2400	20816.0
2410	20903.0
2420	21139.0
2430	21033.0
2440	21123.0
2450	21028.0
2460	20696.0
2470	20965.0
2480	20721.0
2490	20510.0
2500	20518.0
2510	20923.0
2520	20938.0
2530	20788.0
2540	21280.0
2550	20530.0
2560	21085.0
2570	20988.0
2580	20824.0
2590	20301.0
2600	20789.0
2610	20651.0
2620	20940.0
2630	20650.0
2640	20728.0
2650	20523.0
2660	20698.0
2670	20706.0
2680	20962.0
2690	20755.0
2700	20851.0
2710	20719.0
2720	20841.0
2730	20674.0
2740	20497.0
2750	20820.0
2760	21142.0
2770	20618.0
2780	20947.0
2790	20878.0
2800	20596.0
2810	20754.0
2820	20804.0
2830	20694.0
2840	20788.0
2850	20752.0
2860	20925.0
2870	21076.0
2880	20900.0
2890	20920.0
2900	20763.0
2910	20425.0
2920	20672.0
2930	20903.0
2940	20635.0
2950	20455.0
2960	20702.0
2970	20491.0
2980	20747.0
2990	20737.0
3000	20771.0
3010	20764.0
3020	20873.0
3030	20569.0
3040	20741.0
3050	20672.0
3060	20952.0
3070	20650.0
3080	20584.0
3090	20724.0
3100	21068.0
3110	21130.0
3120	20980.0
3130	20640.0
3140	20730.0
3150	20557.0
3160	20559.0
3170	20824.0
3180	20704.0
3190	20623.0
3200	20475.0
3210	20679.0
3220	21048.0
3230	20632.0
3240	20996.0
3250	20437.0
3260	20394.0
3270	20910.0
3280	20859.0
3290	20541.0
3300	20550.0
3310	20677.0
3320	20671.0
3330	20439.0
3340	20430.0
3350	20682.0
3360	20784.0
3370	20495.0
3380	20729.0
3390	20518.0
3400	20637.0
3410	20603.0
3420	20937.0
3430	20650.0
3440	20675.0
3450	20344.0
3460	20547.0
3470	20508.0
3480	20981.0
3490	20647.0
3500	20186.0
3510	20724.0
3520	20612.0
3530	20589.0
3540	20354.0
3550	20470.0
3560	20695.0
3570	20771.0
3580	20792.0
3590	20715.0
3600	20645.0
3610	20582.0
3620	20389.0
3630	20644.0
3640	20625.0
3650	20578.0
3660	20652.0
3670	20338.0
3680	20337.0
3690	20528.0
3700	20802.0
3710	20457.0
3720	20557.0
3730	20707.0
3740	20642.0
3750	20603.0
3760	20445.0
3770	20462.0
3780	20421.0
3790	20454.0
3800	20608.0
3810	20256.0
3820	20808.0
3830	20630.0
3840	20525.0
3850	20821.0
3860	20570.0
3870	20518.0
3880	20655.0
3890	20413.0
3900	20689.0
3910	20522.0
3920	20388.0
3930	20334.0
3940	20637.0
3950	20562.0
3960	20854.0
3970	20471.0
3980	20606.0
3990	20496.0
4000	20688.0
4010	20560.0
4020	20762.0
4030	20585.0
4040	20689.0
4050	20872.0
4060	20582.0
4070	20505.0
4080	20860.0
4090	20562.0
4100	20655.0
4110	20539.0
4120	20593.0
4130	20838.0
4140	20488.0
4150	20618.0
4160	20430.0
4170	20854.0
4180	20280.0
4190	20428.0
4200	20708.0
4210	20637.0
4220	20810.0
4230	20524.0
4240	20539.0
4250	20476.0
4260	20653.0
4270	20367.0
4280	20425.0
4290	20660.0
4300	20592.0
4310	20636.0
4320	20737.0
4330	20656.0
4340	20328.0
4350	20523.0
4360	20802.0
4370	20603.0
4380	20260.0
4390	20420.0
4400	20217.0
4410	20656.0
4420	20454.0
4430	20552.0
4440	20680.0
4450	20661.0
4460	20491.0
4470	20730.0
4480	20465.0
4490	20646.0
4500	20618.0
4510	20731.0
4520	20350.0
4530	20504.0
4540	20496.0
4550	20323.0
4560	20581.0
4570	20651.0
4580	20756.0
4590	20481.0
4600	20553.0
4610	20475.0
4620	20607.0
4630	20631.0
4640	20544.0
4650	20346.0
4660	20203.0
4670	20532.0
4680	20375.0
4690	20342.0
4700	20809.0
4710	20372.0
4720	20287.0
4730	20469.0
4740	20600.0
4750	20528.0
4760	20431.0
4770	20325.0
4780	20378.0
4790	20376.0
4800	20673.0
4810	20332.0
4820	20386.0
4830	20387.0
4840	20684.0
4850	20496.0
4860	20411.0
4870	20516.0
4880	20461.0
4890	20460.0
4900	20309.0
4910	20622.0
4920	20545.0
4930	20511.0
4940	20575.0
4950	20512.0
4960	20535.0
4970	20618.0
4980	20683.0
4990	20548.0
5000	20484.0
5010	20698.0
5020	20480.0
5030	20506.0
5040	20450.0
5050	20768.0
5060	20510.0
5070	20426.0
5080	20692.0
5090	20925.0
5100	20524.0
5110	20668.0
5120	20884.0
5130	20391.0
5140	20548.0
5150	20498.0
5160	20688.0
5170	20661.0
5180	20516.0
5190	20492.0
5200	20363.0
5210	20527.0
5220	20528.0
5230	20549.0
5240	20651.0
5250	20748.0
5260	20618.0
5270	20359.0
5280	20618.0
5290	20443.0
5300	20486.0
5310	20387.0
5320	20425.0
5330	20288.0
5340	20541.0
5350	20595.0
5360	20361.0
5370	20208.0
5380	20815.0
5390	20473.0
5400	20514.0
5410	20260.0
5420	20808.0
5430	20518.0
5440	20309.0
5450	20307.0
5460	20360.0
5470	20642.0
5480	20431.0
5490	20601.0
5500	20462.0
5510	20974.0
5520	20489.0
5530	20673.0
5540	20373.0
5550	20531.0
5560	20418.0
5570	20560.0
5580	20596.0
5590	20348.0
5600	20610.0
5610	20195.0
5620	20597.0
5630	20777.0
5640	20592.0
5650	20785.0
5660	20352.0
5670	20559.0
5680	20524.0
5690	20001.0
5700	20590.0
5710	20476.0
5720	20414.0
5730	20766.0
5740	20742.0
5750	20224.0
5760	20325.0
5770	20367.0
5780	20648.0
5790	20858.0
5800	20519.0
5810	20375.0
5820	20332.0
5830	20314.0
5840	20755.0
5850	20292.0
5860	20501.0
5870	20345.0
5880	20705.0
5890	20818.0
5900	20568.0
5910	20629.0
5920	20578.0
5930	20502.0
5940	20862.0
5950	20355.0
5960	20736.0
5970	20449.0
5980	20458.0
5990	20908.0
6000	20447.0
6010	20428.0
6020	20811.0
6030	20582.0
6040	20523.0
6050	20552.0
6060	20382.0
6070	20903.0
6080	20259.0
6090	20451.0
6100	20509.0
6110	20422.0
6120	20470.0
6130	20652.0
6140	20461.0
6150	20631.0
6160	20356.0
6170	20688.0
6180	20449.0
6190	20768.0
6200	20506.0
6210	20436.0
6220	20628.0
6230	20950.0
6240	20312.0
6250	20207.0
6260	20341.0
6270	20395.0
6280	20644.0
6290	20527.0
6300	20593.0
6310	20621.0
6320	20733.0
6330	20519.0
6340	20654.0
6350	20589.0
6360	20824.0
6370	20699.0
6380	20408.0
6390	20490.0
6400	20495.0
6410	20319.0
6420	20603.0
6430	20662.0
6440	20754.0
6450	20519.0
6460	20364.0
6470	20491.0
6480	20524.0
6490	20419.0
6500	20422.0
6510	20485.0
6520	20676.0
6530	20434.0
6540	20690.0
6550	20258.0
6560	20198.0
6570	20639.0
6580	20392.0
6590	20432.0
6600	20321.0
6610	20521.0
6620	20631.0
6630	20453.0
6640	20255.0
6650	20624.0
6660	20258.0
6670	20561.0
6680	20577.0
6690	20547.0
6700	20825.0
6710	20410.0
6720	20375.0
6730	20217.0
6740	20556.0
6750	20885.0
6760	20493.0
6770	20589.0
6780	20608.0
6790	20438.0
6800	20277.0
6810	20733.0
6820	20400.0
6830	20577.0
6840	20604.0
6850	20597.0
6860	20448.0
6870	20442.0
6880	20854.0
6890	20585.0
6900	20332.0
6910	20604.0
6920	20307.0
6930	20291.0
6940	20404.0
6950	20197.0
6960	20440.0
6970	20664.0
6980	20662.0
6990	20572.0
7000	20539.0
7010	20522.0
7020	20588.0
7030	20739.0
7040	20156.0
7050	20565.0
7060	20660.0
7070	20368.0
7080	20647.0
7090	20547.0
7100	20455.0
7110	20485.0
7120	20146.0
7130	20228.0
7140	20243.0
7150	20529.0
7160	20770.0
7170	20823.0
7180	20162.0
7190	20453.0
7200	20732.0
7210	20779.0
7220	20517.0
7230	20345.0
7240	20602.0
7250	20612.0
7260	20326.0
7270	20763.0
7280	20570.0
7290	20449.0
7300	20404.0
7310	20683.0
7320	20320.0
7330	20383.0
7340	20848.0
7350	20554.0
7360	20677.0
7370	20707.0
7380	20241.0
7390	20500.0
7400	20534.0
7410	20519.0
7420	20764.0
7430	20537.0
7440	20439.0
7450	20526.0
7460	20368.0
7470	20772.0
7480	20571.0
7490	20279.0
7500	20502.0
7510	20316.0
7520	20784.0
7530	20545.0
7540	20592.0
7550	20389.0
7560	20473.0
7570	20556.0
7580	20583.0
7590	20358.0
7600	20580.0
7610	20276.0
7620	20401.0
7630	20640.0
7640	20607.0
7650	20409.0
7660	20330.0
7670	20593.0
7680	20430.0
7690	20547.0
7700	20706.0
7710	20177.0
7720	20538.0
7730	20372.0
7740	20307.0
7750	20538.0
7760	20431.0
7770	20495.0
7780	20560.0
7790	20268.0
7800	20432.0
7810	20314.0
7820	20248.0
7830	20699.0
7840	20492.0
7850	20633.0
7860	20446.0
7870	20183.0
7880	20375.0
7890	20448.0
7900	20333.0
7910	20698.0
7920	20495.0
7930	20430.0
7940	20298.0
7950	20532.0
7960	20416.0
7970	20281.0
7980	20281.0
7990	19909.0
8000	20112.0
8010	20106.0
8020	20505.0
8030	20288.0
8040	20278.0
8050	19961.0
8060	19777.0
8070	20098.0
8080	20250.0
8090	19829.0
8100	20017.0
8110	19881.0
8120	20165.0
8130	20176.0
8140	19931.0
8150	19887.0
8160	19694.0
8170	19887.0
8180	19776.0
8190	19838.0
8200	19828.0
8210	19958.0
8220	19844.0
8230	19860.0
8240	19953.0
8250	19808.0
8260	20050.0
8270	19821.0
8280	19822.0
8290	20231.0
8300	19874.0
8310	20056.0
8320	19652.0
8330	19870.0
8340	19950.0
8350	19579.0
8360	19939.0
8370	19865.0
8380	19895.0
8390	20045.0
8400	19934.0
8410	20080.0
8420	19804.0
8430	20015.0
8440	19978.0
8450	19952.0
8460	19820.0
8470	19670.0
8480	19605.0
8490	19766.0
8500	19914.0
8510	20059.0
8520	19951.0
8530	19813.0
8540	19748.0
8550	20149.0
8560	19716.0
8570	20042.0
8580	19883.0
8590	19582.0
8600	19632.0
8610	19579.0
8620	19736.0
8630	19914.0
8640	19921.0
8650	19696.0
8660	19792.0
8670	19818.0
8680	19998.0
8690	19980.0
8700	20196.0
8710	19959.0
8720	19922.0
8730	19719.0
8740	19482.0
8750	19723.0
8760	19926.0
8770	19680.0
8780	19847.0
8790	19526.0
8800	19632.0
8810	19686.0
8820	19840.0
8830	19667.0
8840	19874.0
8850	19675.0
8860	19695.0
8870	19980.0
8880	20033.0
8890	19714.0
8900	19723.0
8910	19740.0
8920	19715.0
8930	19674.0
8940	19674.0
8950	19661.0
8960	19532.0
8970	19843.0
8980	19852.0
8990	19720.0
9000	19943.0
9010	19710.0
9020	19897.0
9030	19649.0
9040	19400.0
9050	20055.0
9060	19742.0
9070	19618.0
9080	19581.0
9090	19830.0
9100	19608.0
9110	19543.0
9120	19764.0
9130	19581.0
9140	19454.0
9150	19526.0
9160	19512.0
9170	19785.0
9180	19591.0
9190	19654.0
9200	19544.0
9210	19941.0
9220	19689.0
9230	19560.0
9240	19463.0
9250	19697.0
9260	19950.0
9270	19368.0
9280	19842.0
9290	19767.0
9300	19716.0
9310	19858.0
9320	20060.0
9330	19808.0
9340	19899.0
9350	19829.0
9360	19796.0
9370	19927.0
9380	19527.0
9390	19526.0
9400	19816.0
9410	19873.0
9420	19780.0
9430	19658.0
9440	19641.0
9450	19610.0
9460	19481.0
9470	19745.0
9480	19735.0
9490	20126.0
9500	19674.0
9510	19808.0
9520	19453.0
9530	19604.0
9540	19796.0
9550	19524.0
9560	19535.0
9570	19577.0
9580	19463.0
9590	19928.0
9600	19525.0
9610	19667.0
9620	19334.0
9630	19557.0
9640	19670.0
9650	19809.0
9660	19615.0
9670	19668.0
9680	19424.0
9690	19528.0
9700	19482.0
9710	19575.0
9720	19420.0
9730	19396.0
9740	19622.0
9750	19709.0
9760	19832.0
9770	19457.0
9780	19542.0
9790	19499.0
9800	19404.0
9810	19552.0
9820	19894.0
9830	19356.0
9840	19517.0
9850	19489.0
9860	19720.0
9870	19528.0
9880	19638.0
9890	19706.0
9900	19740.0
9910	19634.0
9920	19370.0
9930	19244.0
9940	19696.0
9950	19427.0
9960	19321.0
9970	19437.0
9980	19202.0
9990	19698.0
