#MCS	VolumeEnergy
1960	2150.0
1970	2210.0
1980	2302.0
1990	2376.0
2000	2252.0
2010	2272.0
2020	2030.0
2030	1882.0
2040	2066.0
2050	2000.0
2060	1872.0
2070	2324.0
2080	1864.0
2090	1982.0
2100	2186.0
2110	2268.0
2120	1822.0
2130	1814.0
2140	2210.0
2150	2136.0
2160	2168.0
2170	1798.0
2180	1694.0
2190	2016.0
2200	2194.0
2210	2374.0
2220	2234.0
2230	2436.0
2240	2188.0
2250	2126.0
2260	2236.0
2270	1990.0
2280	2100.0
2290	2020.0
2300	2224.0
2310	1954.0
2320	1856.0
2330	2076.0
2340	2174.0
2350	1844.0
2360	1502.0
2370	1976.0
2380	1960.0
2390	1770.0
2400	1928.0
2410	1854.0
2420	2144.0
2430	2000.0
2440	2060.0
2450	2148.0
2460	1908.0
2470	2060.0
2480	2058.0
2490	2188.0
2500	2020.0
2510	1944.0
2520	2162.0
2530	1712.0
2540	1788.0
2550	2444.0
2560	1890.0
2570	1972.0
2580	2242.0
2590	2012.0
2600	1932.0
2610	2128.0
2620	1976.0
2630	1764.0
2640	2224.0
2650	2058.0
2660	2082.0
2670	1986.0
2680	1736.0
2690	1906.0
2700	1792.0
2710	1688.0
2720	1590.0
2730	2174.0
2740	1924.0
2750	1940.0
2760	1696.0
2770	1930.0
2780	1814.0
2790	1980.0
2800	2174.0
2810	2232.0
2820	2036.0
2830	2354.0
2840	2194.0
2850	2268.0
2860	1884.0
2870	1788.0
2880	2180.0
2890	2328.0
2900	2148.0
2910	2198.0
2920	2264.0
2930	1834.0
2940	2192.0
2950	2468.0
2960	2078.0
2970	2382.0
2980	2174.0
2990	1886.0
3000	2004.0
3010	2222.0
3020	2216.0
3030	2118.0
3040	2142.0
3050	1992.0
3060	1860.0
3070	1996.0
3080	2156.0
3090	2022.0
3100	1936.0
3110	1700.0
3120	1948.0
3130	1658.0
3140	1950.0
3150	2166.0
3160	2128.0
3170	2244.0
3180	1808.0
3190	1992.0
3200	2134.0
3210	2038.0
3220	1836.0
3230	1960.0
3240	2056.0
3250	2136.0
3260	2268.0
3270	2360.0
3280	1788.0
3290	2056.0
3300	2078.0
3310	1816.0
3320	2048.0
3330	2046.0
3340	1996.0
3350	1774.0
3360	1864.0
3370	1864.0
3380	2194.0
3390	2064.0
3400	1806.0
3410	1722.0
3420	1742.0
3430	1750.0
3440	1978.0
3450	2042.0
3460	1894.0
3470	2060.0
3480	1938.0
3490	1980.0
3500	2354.0
3510	1844.0
3520	2080.0
3530	2318.0
3540	2564.0
3550	2040.0
3560	2192.0
3570	1824.0
3580	2264.0
3590	2004.0
3600	2174.0
3610	1844.0
3620	1986.0
3630	2250.0
3640	2030.0
3650	2184.0
3660	2330.0
3670	2168.0
3680	2168.0
3690	2032.0
3700	1874.0
3710	1926.0
3720	1950.0
3730	2066.0
3740	2126.0
3750	2080.0
3760	2280.0
3770	2018.0
3780	1868.0
3790	2062.0
3800	2054.0
3810	2246.0
3820	1952.0
3830	1974.0
3840	2088.0
3850	2220.0
3860	1932.0
3870	2112.0
3880	2304.0
3890	2102.0
3900	2086.0
3910	1892.0
3920	2312.0
3930	1960.0
3940	1718.0
3950	1918.0
3960	1892.0
3970	2110.0
3980	2268.0
3990	2368.0
4000	2094.0
4010	2162.0
4020	1968.0
4030	2016.0
4040	1870.0
4050	2050.0
4060	1876.0
4070	2126.0
4080	1860.0
4090	1774.0
4100	2266.0
4110	1810.0
4120	2084.0
4130	1844.0
4140	1952.0
4150	2236.0
4160	1936.0
4170	1952.0
4180	2290.0
4190	1918.0
4200	1792.0
4210	1726.0
4220	1840.0
4230	2092.0
4240	2040.0
4250	2004.0
4260	1748.0
4270	1828.0
4280	1736.0
4290	1976.0
4300	2012.0
4310	1810.0
4320	2330.0
4330	2000.0
4340	1814.0
4350	1820.0
4360	1960.0
4370	1936.0
4380	1904.0
4390	1902.0
4400	2306.0
4410	1812.0
4420	2030.0
4430	2084.0
4440	2206.0
4450	1894.0
4460	2084.0
4470	1626.0
4480	1866.0
4490	1930.0
4500	1846.0
4510	1958.0
4520	1678.0
4530	1964.0
4540	1946.0
4550	1626.0
4560	1908.0
4570	1796.0
4580	2102.0
4590	2110.0
4600	1688.0
4610	1936.0
4620	1876.0
4630	1826.0
4640	1968.0
4650	2168.0
4660	2234.0
4670	1876.0
4680	1930.0
4690	2096.0
4700	2092.0
4710	2162.0
4720	2378.0
4730	2178.0
4740	2282.0
4750	2226.0
4760	2314.0
4770	2108.0
4780	2138.0
4790	1984.0
4800	2244.0
4810	2206.0
4820	1986.0
4830	2494.0
4840	2340.0
4850	2076.0
4860	2078.0
4870	1878.0
4880	2052.0
4890	2030.0
4900	2286.0
4910	1884.0
4920	2024.0
4930	2258.0
4940	1888.0
4950	2110.0
4960	2062.0
4970	2002.0
4980	1692.0
4990	2118.0
5000	2036.0
5010	2366.0
5020	1996.0
5030	1762.0
5040	2090.0
5050	1914.0
5060	1894.0
5070	1908.0
5080	2010.0
5090	1714.0
5100	2076.0
5110	2010.0
5120	1984.0
5130	1906.0
5140	1936.0
5150	1772.0
5160	1818.0
5170	1946.0
5180	1702.0
5190	2278.0
5200	1550.0
5210	2254.0
5220	1994.0
5230	2170.0
5240	1748.0
5250	1740.0
5260	1688.0
5270	2022.0
5280	2094.0
5290	1894.0
5300	2182.0
5310	1866.0
5320	2142.0
5330	2018.0
5340	2152.0
5350	1890.0
5360	2234.0
5370	1792.0
5380	1962.0
5390	1994.0
5400	2030.0
5410	1838.0
5420	1988.0
5430	1950.0
5440	1936.0
5450	2054.0
5460	1834.0
5470	1834.0
5480	2014.0
5490	1904.0
5500	1888.0
5510	1648.0
5520	1922.0
5530	2034.0
5540	1998.0
5550	1918.0
5560	2134.0
5570	2084.0
5580	1916.0
5590	2220.0
5600	1888.0
5610	2384.0
5620	1866.0
5630	1964.0
5640	1772.0
5650	1970.0
5660	2120.0
5670	2088.0
5680	2118.0
5690	2276.0
5700	2124.0
5710	1974.0
5720	2068.0
5730	1836.0
5740	2440.0
5750	2300.0
5760	2282.0
5770	2150.0
5780	1960.0
5790	1870.0
5800	2280.0
5810	2408.0
5820	2074.0
5830	1950.0
5840	1866.0
5850	2094.0
5860	2478.0
5870	2154.0
5880	2110.0
5890	1872.0
5900	1994.0
5910	1896.0
5920	2120.0
5930	2002.0
5940	1754.0
5950	1970.0
5960	1874.0
5970	1872.0
5980	1870.0
5990	1806.0
6000	2130.0
6010	1854.0
6020	1978.0
6030	1888.0
6040	1866.0
6050	1892.0
6060	2284.0
6070	1872.0
6080	2224.0
6090	2020.0
6100	2100.0
6110	1816.0
6120	2170.0
6130	1950.0
6140	2108.0
6150	1962.0
6160	2116.0
6170	1878.0
6180	2096.0
6190	2074.0
6200	2028.0
6210	1762.0
6220	2168.0
6230	1632.0
6240	1988.0
6250	2016.0
6260	1994.0
6270	2074.0
6280	1844.0
6290	2232.0
6300	1984.0
6310	2066.0
6320	2316.0
6330	1860.0
6340	1742.0
6350	2038.0
6360	1698.0
6370	2028.0
6380	2268.0
6390	2020.0
6400	1892.0
6410	1830.0
6420	1898.0
6430	1766.0
6440	2102.0
6450	2026.0
6460	1776.0
6470	2062.0
6480	1956.0
6490	2208.0
6500	2548.0
6510	1988.0
6520	2108.0
6530	2264.0
6540	2248.0
6550	2228.0
6560	2210.0
6570	2148.0
6580	1982.0
6590	1814.0
6600	2168.0
6610	1730.0
6620	1748.0
6630	1742.0
6640	1946.0
6650	1676.0
6660	2014.0
6670	1514.0
6680	1878.0
6690	1780.0
6700	2008.0
6710	1932.0
6720	1946.0
6730	2058.0
6740	2208.0
6750	2084.0
6760	2364.0
6770	2104.0
6780	2176.0
6790	1894.0
6800	2122.0
6810	2180.0
6820	2200.0
6830	1860.0
6840	1994.0
6850	1952.0
6860	2112.0
6870	2202.0
6880	2246.0
6890	2248.0
6900	2164.0
6910	1874.0
6920	2568.0
6930	2020.0
6940	1914.0
6950	1966.0
6960	2064.0
6970	1996.0
6980	2342.0
6990	2166.0
7000	1958.0
7010	1800.0
7020	1730.0
7030	2028.0
7040	1984.0
7050	2048.0
7060	2104.0
7070	2276.0
7080	2270.0
7090	2152.0
7100	2444.0
7110	2244.0
7120	2246.0
7130	2150.0
7140	2208.0
7150	2254.0
7160	1952.0
7170	2260.0
7180	2154.0
7190	2318.0
7200	2354.0
7210	1952.0
7220	1798.0
7230	1836.0
7240	1958.0
7250	2106.0
7260	1756.0
7270	1926.0
7280	2250.0
7290	1774.0
7300	1842.0
7310	1898.0
7320	2066.0
7330	2196.0
7340	1876.0
7350	1854.0
7360	2016.0
7370	1820.0
7380	1788.0
7390	2138.0
7400	2384.0
7410	1960.0
7420	2096.0
7430	1752.0
7440	1780.0
7450	2204.0
7460	2018.0
7470	1908.0
7480	2066.0
7490	2198.0
7500	2218.0
7510	1928.0
7520	1792.0
7530	2078.0
7540	2130.0
7550	2352.0
7560	2100.0
7570	2190.0
7580	1720.0
7590	1820.0
7600	1876.0
7610	2236.0
7620	1804.0
7630	2098.0
7640	1826.0
7650	1822.0
7660	2008.0
7670	2120.0
7680	1800.0
7690	1918.0
7700	1724.0
7710	2032.0
7720	2240.0
7730	2128.0
7740	2076.0
7750	2096.0
7760	1840.0
7770	1904.0
7780	1866.0
7790	2114.0
7800	2160.0
7810	1974.0
7820	1970.0
7830	1714.0
7840	1886.0
7850	1868.0
7860	1600.0
7870	1954.0
7880	1922.0
7890	2000.0
7900	2076.0
7910	1972.0
7920	2154.0
7930	2156.0
7940	2094.0
7950	2014.0
7960	1950.0
7970	2084.0
7980	1906.0
7990	1974.0
8000	1960.0
8010	2078.0
8020	2022.0
8030	2024.0
8040	2244.0
8050	1850.0
8060	2346.0
8070	1986.0
8080	2052.0
8090	2082.0
8100	2130.0
8110	2054.0
8120	1878.0
8130	2106.0
8140	2252.0
8150	2272.0
8160	2264.0
8170	2260.0
8180	2132.0
8190	1988.0
8200	2366.0
8210	2130.0
8220	2124.0
8230	2294.0
8240	2228.0
8250	2094.0
8260	1988.0
8270	2224.0
8280	2004.0
8290	1958.0
8300	2460.0
8310	1942.0
8320	2476.0
8330	1704.0
8340	2168.0
8350	2096.0
8360	2322.0
8370	2348.0
8380	1874.0
8390	1672.0
8400	2160.0
8410	1974.0
8420	2148.0
8430	2200.0
8440	1840.0
8450	1706.0
8460	1880.0
8470	2132.0
8480	2106.0
8490	1860.0
8500	1908.0
8510	2042.0
8520	2294.0
8530	1978.0
8540	2120.0
8550	1856.0
8560	1876.0
8570	1726.0
8580	1880.0
8590	2094.0
8600	2160.0
8610	2052.0
8620	2044.0
8630	1820.0
8640	2124.0
8650	2238.0
8660	2258.0
8670	1934.0
8680	1598.0
8690	1614.0
8700	1714.0
8710	2022.0
8720	2056.0
8730	1922.0
8740	2376.0
8750	2054.0
8760	1904.0
8770	2214.0
8780	1848.0
8790	1848.0
8800	2020.0
8810	1954.0
8820	1792.0
8830	2156.0
8840	1612.0
8850	1986.0
8860	1878.0
8870	1696.0
8880	1606.0
8890	2336.0
8900	1988.0
8910	2024.0
8920	1866.0
8930	2104.0
8940	1946.0
8950	1990.0
8960	1978.0
8970	1716.0
8980	1750.0
8990	2260.0
9000	1956.0
9010	1760.0
9020	1830.0
9030	1850.0
9040	1976.0
9050	1786.0
9060	2082.0
9070	2014.0
9080	1994.0
9090	2036.0
9100	1854.0
9110	2012.0
9120	1750.0
9130	1846.0
9140	2072.0
9150	2090.0
9160	2062.0
9170	1876.0
9180	2110.0
9190	1856.0
9200	2116.0
9210	1836.0
9220	1640.0
9230	2002.0
9240	2040.0
9250	2052.0
9260	1658.0
9270	2018.0
9280	1902.0
9290	2076.0
9300	1812.0
9310	1776.0
9320	1754.0
9330	1874.0
9340	1692.0
9350	1948.0
9360	1846.0
9370	1592.0
9380	2142.0
9390	2076.0
9400	1940.0
9410	2032.0
9420	1974.0
9430	2098.0
9440	1644.0
9450	2416.0
9460	1900.0
9470	1848.0
9480	1838.0
9490	1634.0
9500	1740.0
9510	2068.0
9520	2262.0
9530	2008.0
9540	1818.0
9550	1978.0
9560	1574.0
9570	1714.0
9580	1586.0
9590	1726.0
9600	1736.0
9610	1898.0
9620	1942.0
9630	1740.0
9640	1828.0
9650	1734.0
9660	1982.0
9670	1696.0
9680	1914.0
9690	2126.0
9700	1768.0
9710	1760.0
9720	2066.0
9730	2354.0
9740	1722.0
9750	1762.0
9760	1874.0
9770	2086.0
9780	1808.0
9790	1686.0
9800	1682.0
9810	1528.0
9820	1448.0
9830	1812.0
9840	1768.0
9850	1734.0
9860	1766.0
9870	2072.0
9880	1844.0
9890	1944.0
9900	1752.0
9910	2090.0
9920	2096.0
9930	2048.0
9940	2040.0
9950	1966.0
9960	1978.0
9970	1922.0
9980	1652.0
9990	1662.0
