#MCS	VS_mean
49300	0.37835507627749004
49400	0.37756664631664627
49500	0.3687623117623118
49600	0.3783119658119658
49700	0.38724216524216526
49800	0.3772596662596662
49900	0.37816880341880355
50000	0.3848514957264958
50100	0.3757492877492878
50200	0.370576566951567
50300	0.38701175213675226
50400	0.3706096357346357
50500	0.38652289377289384
50600	0.37795299145299144
50700	0.37087749287749283
50800	0.37293050468050476
50900	0.38202670940170946
51000	0.3694088319088319
51100	0.38037037037037036
51200	0.37709361009361014
51300	0.37230911680911694
51400	0.37956084656084654
51500	0.38491025641025645
51600	0.38455128205128214
51700	0.37881125356125367
51800	0.37373901098901097
51900	0.3818216320716321
52000	0.37074323361823364
52100	0.3696617826617826
52200	0.37525888765019205
52300	0.3668603988603988
52400	0.3950669515669515
52500	0.3778198005698006
52600	0.37466096866096865
52700	0.38293203093203104
52800	0.36866875917962866
52900	0.3721641737891739
53000	0.368982905982906
53100	0.37843817102437793
53200	0.3649524827024827
53300	0.3832776760276761
53400	0.38271825396825393
53500	0.37664265364265365
53600	0.375978428978429
53700	0.37135470085470085
53800	0.37865537240537245
53900	0.3855116503866504
54000	0.372920634920635
54100	0.3777792022792023
54200	0.3748945132134787
54300	0.37989122212398074
54400	0.37528418803418817
54500	0.3740954415954416
54600	0.36852706552706554
54700	0.38471652421652425
54800	0.37917689255189263
54900	0.3666529304029304
55000	0.3748916361416362
55100	0.36993874643874647
55200	0.38368075905575916
55300	0.3637325498575498
55400	0.3813012820512821
55500	0.3835242165242166
55600	0.3778101343101343
55700	0.38155270655270657
55800	0.3749093915343916
55900	0.36954700854700845
56000	0.37937499999999996
56100	0.37374679487179485
56200	0.3762591575091576
56300	0.3720981888481888
56400	0.3756309523809524
56500	0.3737179487179488
56600	0.3871381766381766
56700	0.3792735042735043
56800	0.36892551892551895
56900	0.37834615384615383
57000	0.38593060643060645
57100	0.3747590048840049
57200	0.37511502849002853
57300	0.3732029914529914
57400	0.3799120879120879
57500	0.38714662189662197
57600	0.37263278388278387
57700	0.36794149369149376
57800	0.3801381766381767
57900	0.37839535002035
58000	0.3833529711029712
58100	0.3720869963369963
58200	0.370518315018315
58300	0.37379634717134713
58400	0.37524786324786336
58500	0.3697012108262109
58600	0.36896866096866104
58700	0.3823575498575499
58800	0.37469088319088323
58900	0.3727095034595035
59000	0.38185938135938147
59100	0.37340170940170936
59200	0.3787845441595442
59300	0.37931033781033785
59400	0.36950986975986977
59500	0.36679334554334553
59600	0.3730409035409036
59700	0.385326566951567
59800	0.3784853479853479
59900	0.37584009971509974
