#MCS	VolumeEnergy
7290	2674.0
7300	2566.0
7310	2404.0
7320	2400.0
7330	2674.0
7340	2634.0
7350	2682.0
7360	2626.0
7370	2664.0
7380	2442.0
7390	2654.0
7400	2824.0
7410	2858.0
7420	2328.0
7430	2658.0
7440	2522.0
7450	2232.0
7460	2266.0
7470	2342.0
7480	2668.0
7490	2420.0
7500	2834.0
7510	2720.0
7520	2680.0
7530	3070.0
7540	2842.0
7550	2840.0
7560	2834.0
7570	2438.0
7580	2534.0
7590	2622.0
7600	2674.0
7610	2870.0
7620	2582.0
7630	2690.0
7640	2684.0
7650	2462.0
7660	2582.0
7670	2552.0
7680	2558.0
7690	2654.0
7700	2406.0
7710	2746.0
7720	2522.0
7730	2536.0
7740	2442.0
7750	2522.0
7760	2448.0
7770	2590.0
7780	2550.0
7790	2968.0
7800	2756.0
7810	2754.0
7820	2568.0
7830	2734.0
7840	2534.0
7850	2644.0
7860	2870.0
7870	2852.0
7880	2520.0
7890	2492.0
7900	2410.0
7910	2474.0
7920	2648.0
7930	2484.0
7940	2574.0
7950	2372.0
7960	2500.0
7970	2284.0
7980	2578.0
7990	2174.0
8000	2194.0
8010	2262.0
8020	2466.0
8030	2370.0
8040	2448.0
8050	2678.0
8060	2324.0
8070	2782.0
8080	2780.0
8090	2360.0
8100	2688.0
8110	2484.0
8120	2944.0
8130	2658.0
8140	2486.0
8150	2690.0
8160	2700.0
8170	2404.0
8180	2332.0
8190	2562.0
8200	2712.0
8210	2454.0
8220	2478.0
8230	2462.0
8240	2600.0
8250	2534.0
8260	2774.0
8270	2704.0
8280	2542.0
8290	2806.0
8300	2418.0
8310	2570.0
8320	2422.0
8330	2472.0
8340	2470.0
8350	2348.0
8360	2222.0
8370	2368.0
8380	2528.0
8390	2034.0
8400	2230.0
8410	2166.0
8420	2562.0
8430	2616.0
8440	2884.0
8450	2844.0
8460	2748.0
8470	2570.0
8480	2698.0
8490	2390.0
8500	2580.0
8510	2526.0
8520	2706.0
8530	2626.0
8540	2612.0
8550	2524.0
8560	2474.0
8570	2628.0
8580	2580.0
8590	2298.0
8600	2916.0
8610	2492.0
8620	2560.0
8630	2414.0
8640	2532.0
8650	2794.0
8660	2610.0
8670	2788.0
8680	2528.0
8690	2552.0
8700	2556.0
8710	2920.0
8720	2650.0
8730	2578.0
8740	2398.0
8750	2746.0
8760	2460.0
8770	2938.0
8780	2810.0
8790	3146.0
8800	3028.0
8810	2960.0
8820	2720.0
8830	2722.0
8840	2464.0
8850	2642.0
8860	2622.0
8870	2580.0
8880	2520.0
8890	2646.0
8900	2542.0
8910	2284.0
8920	2614.0
8930	2654.0
8940	2152.0
8950	2394.0
8960	2738.0
8970	2472.0
8980	2640.0
8990	2542.0
9000	2428.0
9010	2794.0
9020	2680.0
9030	2480.0
9040	2596.0
9050	2586.0
9060	2344.0
9070	2594.0
9080	2542.0
9090	2704.0
9100	2408.0
9110	2470.0
9120	2700.0
9130	2530.0
9140	2928.0
9150	2676.0
9160	2676.0
9170	2670.0
9180	2770.0
9190	2454.0
9200	2476.0
9210	2320.0
9220	2440.0
9230	2614.0
9240	2240.0
9250	2494.0
9260	2394.0
9270	2572.0
9280	2330.0
9290	2242.0
9300	2564.0
9310	2280.0
9320	2464.0
9330	2552.0
9340	2516.0
9350	2734.0
9360	2416.0
9370	2462.0
9380	2624.0
9390	2556.0
9400	2740.0
9410	2590.0
9420	2770.0
9430	2668.0
9440	2638.0
9450	2790.0
9460	2408.0
9470	2524.0
9480	2696.0
9490	2716.0
9500	2686.0
9510	2458.0
9520	2612.0
9530	2462.0
9540	2384.0
9550	2470.0
9560	2540.0
9570	2830.0
9580	2672.0
9590	2156.0
9600	2396.0
9610	2478.0
9620	2552.0
9630	2242.0
9640	2578.0
9650	2662.0
9660	2440.0
9670	2584.0
9680	2548.0
9690	2542.0
9700	2726.0
9710	2356.0
9720	2572.0
9730	2388.0
9740	2514.0
9750	2394.0
9760	2594.0
9770	2924.0
9780	2524.0
9790	2460.0
9800	2616.0
9810	2594.0
9820	2776.0
9830	2652.0
9840	2798.0
9850	2690.0
9860	2624.0
9870	2632.0
9880	2498.0
9890	2578.0
9900	2852.0
9910	2406.0
9920	2350.0
9930	2638.0
9940	2472.0
9950	2702.0
9960	2730.0
9970	2524.0
9980	2516.0
9990	2572.0
