#MCS	VS_mean	VS_ideal_mean	Q_mean	D_mean
10900	0.4157285874666669	0.6018914832562556	0.689676972969147	133.55494808870324
11000	0.4136187000026498	0.6003081768574973	0.6875487518678234	134.60805878756253
11100	0.41378865481626376	0.6024484431401618	0.6857841932613362	135.62931051076845
11200	0.41242622100859677	0.6012471519144099	0.6843745581777817	136.62154554982308
11300	0.41444797164680863	0.6036395044547549	0.685128654360725	137.5720236656998
11400	0.4152012893669357	0.6028807308785236	0.6867892404993561	138.59014946102516
11500	0.41395847669817004	0.6015882792056385	0.6864258564547957	139.5733755014254
11600	0.4134944045933952	0.6024150934021079	0.6846802582766993	140.63240275019712
11700	0.41098388063610275	0.6019502231445001	0.680400001298779	141.60964256232043
11800	0.41774088356391254	0.6048682878875556	0.689449153580869	142.70432224791287
11900	0.41509248198642235	0.6039965560187917	0.6856331301020872	143.7861355450368
12000	0.41858091283871807	0.6063207114492577	0.6891861520488899	144.87598218940371
12100	0.4196003961039758	0.6088717781626539	0.6878359577981294	145.7839521951929
12200	0.4119173625333662	0.604632422316126	0.6793129488979023	146.75741103349748
12300	0.4172204982438717	0.6068314209526131	0.6860811607890923	147.70983952363048
12400	0.4183659537572585	0.6075930146725037	0.6870021402258456	148.62556724443803
12500	0.41729408710215166	0.6068743446175868	0.6854214966090193	149.6218734127646
12600	0.41666440748450306	0.6085239931174263	0.6825783727623284	150.6370423760693
12700	0.4186127751729029	0.6080314286660817	0.6871972828564721	151.5908298123889
12800	0.4152708508260193	0.6064595965509286	0.682644970793565	152.62785110303966
12900	0.4179723891779909	0.6085694860332922	0.685304326119948	153.67749920874854
13000	0.4166028569962	0.6086235078591851	0.68237811479766	154.74317024229254
13100	0.4230988285518263	0.6122879862017615	0.6890410301717254	155.64416502496115
13200	0.42058351804264293	0.610535724928551	0.686875836764012	156.5698383585312
13300	0.4162846982411982	0.6085341346165809	0.681840481517076	157.58327764353996
13400	0.42444870049173444	0.6127402415880211	0.6904896115509561	158.62174648041312
13500	0.42189351119045276	0.6121913556908322	0.6867855892642372	159.5693698784883
13600	0.42104223570497895	0.6130825622399554	0.6845753969808233	160.54783406809167
13700	0.4235415422588779	0.613727590119067	0.6877304772349114	161.60819385921323
13800	0.421404861824855	0.6132867999577055	0.6851248656953638	162.5210804813829
13900	0.42288355321296606	0.6141838414960618	0.6859963767491297	163.42037711523798
14000	0.42473408484961456	0.6146893511923266	0.6885312587214362	164.273847547601
14100	0.42517309665438086	0.6167150012016108	0.6872275652921762	165.20864978270595
14200	0.42672342725433354	0.6166647360602123	0.6893022995441893	166.13685257773093
14300	0.4269084514334235	0.6166418668544482	0.6900247695671803	167.01752009211913
14400	0.4271137555596012	0.6179036715173353	0.6893225418646598	167.99305055343729
14500	0.4260621636619536	0.6160020691516086	0.6892923659145653	168.97054339892784
14600	0.4307295733554619	0.6200049963117764	0.6925883969044125	169.8833377001612
14700	0.4264525006128291	0.6186687192654557	0.6868602829875396	170.81198511328833
14800	0.4295514599765451	0.6198689233398644	0.6906420308667995	171.76965234469986
14900	0.4343425168565231	0.6232491637165777	0.6948036691191994	172.7296338894143
15000	0.42953278855087623	0.620885861586006	0.6897444207490296	173.70037189098326
15100	0.42950872857668154	0.620816279188485	0.689279339013593	174.5878884963484
15200	0.43422025392955504	0.6229865939964382	0.6946423324091089	175.54645932540564
15300	0.4290207722114895	0.6209912621699383	0.6882696436805262	176.51951760258336
15400	0.4365868653046095	0.6270893086734505	0.693922626454775	177.44974641958805
15500	0.43592353613615287	0.6244931317510009	0.6950386646376606	178.3259341575227
15600	0.4342750899930147	0.6244739782250803	0.6927830043995375	179.24359810336995
15700	0.4348109324570874	0.6251118317213349	0.6927025985450329	180.07100162544455
15800	0.43686222068728237	0.6254544367305805	0.6949998004719707	180.94893975814054
15900	0.43753244612987596	0.6263466755973323	0.6959358436988873	181.86523383310393
16000	0.4357257967654051	0.6254527651662365	0.6933934090297824	182.66697675249685
16100	0.4409645886145065	0.6278331014205005	0.6998095572275927	183.57229821728933
16200	0.4354910764433854	0.6278914839886709	0.6906347093418153	184.4300584519857
16300	0.4408677770976093	0.6294220781991068	0.6976833037721691	185.3144301415451
16400	0.4349362533971274	0.625316966602806	0.6929406072592315	186.20533222549096
