#MCS	Surface_energy
38500	4317.757594627977
38600	4422.798970542879
38700	4723.5397883480355
38800	4068.567244920063
38900	4512.592061565974
39000	4378.285778593424
39100	4375.127342490387
39200	4301.959927390246
39300	3812.3623649985548
39400	3776.3431711396315
39500	4423.78501610476
39600	3998.5800199546366
39700	4391.882803800251
39800	4249.414144898068
39900	3907.3291347024574
40000	4327.119459588833
40100	4369.994587635901
40200	4488.0914908032155
40300	4171.198505048872
40400	4304.8975928429
40500	4330.023898462127
40600	4501.9090579181075
40700	4358.6890206755415
40800	4490.990309156116
40900	4326.538217211299
41000	4543.952589729385
41100	4386.146197334297
41200	4810.777819474166
41300	3961.308225969045
41400	3929.098150607716
41500	4219.969075663184
41600	3965.777309157433
41700	4391.210578365844
41800	3912.589905657717
41900	4212.562838964198
42000	3943.3001223416095
42100	3921.3584831487024
42200	3819.168559846938
42300	4328.3728754231915
42400	4327.393862866371
42500	4102.591688592363
42600	4254.1893019305935
42700	3975.2610164261605
42800	4366.8993024947285
42900	4045.0089179702704
43000	4259.3606299055655
43100	4268.413808106617
43200	4302.544201144301
43300	4235.404469096682
43400	4127.528559224617
43500	4425.9043472651665
43600	4322.166814676408
43700	4009.5323584172384
43800	4120.180224161202
43900	4287.677304761025
44000	4441.501880067677
44100	4354.577922326682
44200	4423.537840543453
44300	4199.982912070261
44400	3906.8997823447885
44500	4258.974041056452
44600	3995.2316986330293
44700	4028.1471425633717
44800	4515.415373075126
44900	4335.058316664538
45000	4629.944715760806
45100	4473.150453309554
45200	4503.7911001348375
45300	4359.961578221664
45400	4330.986684577246
45500	4251.375569670635
45600	4636.285289760792
45700	4104.180731998832
45800	4436.270252241014
45900	4093.1546030198097
46000	4200.0949176370905
46100	4379.284470681077
46200	4625.167401175399
46300	4557.137879906032
46400	4642.801471557818
46500	4115.209116981137
46600	4011.4992705398877
46700	4490.476607050112
46800	4247.883890822607
46900	4508.737484235203
47000	4081.1132988387994
47100	4590.4887847111295
47200	4345.862235962079
47300	4291.470631555081
47400	4427.9252391815035
47500	4228.541008382
47600	4554.890523030102
47700	4133.979479716375
47800	4060.6106914450224
47900	4670.09643554835
48000	4383.803709246897
48100	4671.461859933236
48200	4625.513641206897
48300	4090.992380648953
48400	4185.640998828985
48500	4532.795425162107
48600	4306.553876793595
48700	4480.096054459366
48800	4744.7854755827275
48900	4282.691333674231
49000	4517.76677191322
49100	4198.181783815081
49200	4139.054685054329
49300	4625.90291064863
49400	4411.763970491422
49500	4487.362670752918
49600	4351.509042959969
49700	4851.570843284622
49800	4536.076343855657
49900	4132.7485955122
50000	4077.955455156468
50100	4204.739711310784
50200	4454.634184686473
50300	4595.106089224716
50400	4530.679923527291
50500	4618.874162450983
50600	3716.784977443789
50700	4016.7386181658626
50800	4372.729927017184
50900	4513.054089145935
51000	4299.314948674511
51100	4043.2597692930008
51200	3832.174741000279
51300	4636.803104596418
51400	4332.772243908908
51500	4037.9041948072245
51600	4317.502479473329
51700	3655.139952786155
51800	4073.039354977316
51900	4309.317678986122
52000	3798.481123115903
52100	4204.627832470389
52200	4356.202762525088
52300	4490.980518315226
52400	4426.480024400558
52500	4345.427674150307
52600	3882.1097692410312
52700	4176.406578684586
52800	4009.3049596137926
52900	4487.006378161302
53000	4657.032269700765
53100	4336.359044809266
53200	4469.563024825769
53300	4083.103849733479
53400	4542.195341083915
53500	4354.1293827823
53600	4162.327417332388
53700	5039.3846503946825
53800	3958.9381459156743
53900	4656.04936908126
54000	4505.96832357915
54100	3981.407975564638
54200	4563.507608613461
54300	4427.005410505229
54400	4416.598282257012
54500	4709.518459648437
54600	3546.198832331186
54700	4642.664985540951
54800	4790.50255459228
54900	4625.857459473804
55000	4605.77213621772
55100	4134.706734038922
