#MCS	Mean_pressure	{Cells_over_pressure_threshold}
106900	35.3442912175254	95
107000	35.63586140868591	97
107100	35.15617763461086	94
107200	35.09856206415406	94
107300	35.792642062361736	104
107400	35.733598386277954	101
107500	36.019655484614596	106
107600	35.740202852245574	102
107700	35.84380980637468	98
107800	35.6256880040787	100
107900	35.837235169891834	95
108000	35.47700431847648	101
108100	35.72292580798374	109
108200	35.41327641479412	103
108300	35.607303017865284	101
108400	35.33745853291783	101
108500	35.28238617892575	98
108600	35.721975598530335	100
108700	35.63425977225466	100
108800	35.61264013718762	100
108900	35.43979675985022	108
109000	34.846455180937006	90
109100	35.50487389090985	101
109200	35.18004456249721	95
109300	35.403185018552044	95
109400	35.47876443209625	99
109500	35.46330608012751	101
109600	35.475996404788965	103
109700	35.250856168638684	99
109800	35.48253850284965	98
109900	35.31489878789404	98
110000	35.54928169015793	99
110100	35.36050321561807	106
110200	35.72330728988183	104
110300	35.429008653937146	96
110400	35.1408193471807	101
110500	35.213346537131045	99
110600	35.42439709498706	101
110700	35.61675125545512	107
110800	35.33265565390277	100
110900	35.696765498841174	105
111000	35.42424770217279	103
111100	35.38761881733655	97
111200	35.38654678525392	105
111300	35.283811865398725	104
111400	35.46141673126294	100
111500	35.5924941752696	104
111600	35.55866283672445	103
111700	35.63243465910036	105
111800	35.93356034645314	103
111900	35.776043483026704	105
112000	35.916330201249075	110
112100	35.69335969998465	106
112200	35.65558046252563	109
112300	35.16079577952207	100
112400	35.035183820695416	100
112500	35.27813035242122	103
112600	35.33967164041404	99
112700	35.59906183969712	105
112800	35.31895573099452	103
112900	35.72529661181982	107
113000	35.23671650387928	104
113100	35.277402518762734	107
113200	35.43166685546344	108
113300	35.332825138669264	107
113400	35.4904464559571	104
113500	35.61670461228422	110
113600	35.528945390808516	105
113700	35.196579438663	100
113800	35.262453240463444	109
113900	35.76170122538242	108
114000	35.58887633770245	108
114100	35.44103035160413	106
114200	35.4504274158956	105
114300	35.22323134347849	95
114400	35.32170700018609	104
114500	35.21811954647212	105
114600	35.065293814859594	103
114700	35.28131746809014	105
114800	35.463716486381166	104
114900	35.55779202446508	107
115000	35.492768673882516	109
115100	35.614444110627666	103
115200	35.36100621094237	109
115300	34.83104807122403	105
115400	35.238935143908364	99
115500	35.62871119700591	109
115600	35.548189889787416	108
115700	34.90116846167474	103
115800	35.41910552295465	103
115900	35.07404124749602	103
116000	35.342085400503564	105
116100	34.808952732228356	101
116200	35.15186084679983	103
116300	35.142890008942025	105
116400	35.149994746689515	106
116500	35.49536333681437	108
116600	35.36093784966174	109
116700	35.528091663729825	105
116800	35.37322265673163	104
116900	35.574541965588956	107
117000	35.5518689743962	108
117100	35.13583082191444	105
117200	35.32907197302286	100
117300	35.12667684392327	106
117400	35.517956753337096	111
117500	35.56750386464432	107
117600	35.57324146669361	115
117700	35.48159766488091	114
117800	35.18816558284045	109
117900	35.37419409153548	107
118000	35.63412242376836	116
118100	35.72084816622371	112
118200	35.58835939325751	111
118300	35.40212244103231	110
118400	35.45123155549497	111
118500	35.27108810417489	114
118600	35.57992877598761	111
118700	35.5305609070165	116
118800	35.18096124251473	111
118900	35.83931998036337	117
119000	35.610918698573435	115
119100	35.37709603194467	113
119200	35.40954205669195	113
119300	35.26515570960902	108
119400	35.78248547656656	113
119500	35.01194536358934	109
119600	35.13661441555114	108
119700	35.2429799633815	113
119800	35.25341311549336	112
119900	35.486565253681576	113
120000	35.75193229380429	111
120100	35.51417146889285	116
120200	35.46678612064968	115
120300	35.44057324332557	116
120400	35.6661205200544	115
120500	35.345449444598046	112
120600	35.72907934474704	109
120700	35.05254068665743	110
120800	35.045639155890655	105
120900	35.530161533579744	118
121000	35.41657582733479	111
121100	35.377750414659396	111
121200	35.69554843741179	116
121300	35.23116083053635	113
121400	35.46977246292024	106
121500	35.28046285947576	107
121600	35.20653289705079	113
121700	35.275604820004624	109
121800	35.1018764106059	107
121900	35.61417903563721	116
122000	35.23612466642152	116
122100	35.5451373660612	110
122200	35.49782433679329	120
122300	35.500355615946944	110
122400	36.06155288528534	121
122500	35.49308559708907	112
122600	35.304812340008404	116
122700	35.52761527107762	115
122800	35.72278926155632	119
122900	35.43320940280878	109
123000	35.13918210899297	110
123100	35.37082258456822	112
123200	35.41675877006429	110
123300	35.54256733530956	117
123400	35.57957799091051	119
123500	35.54603184160563	109
123600	35.775770133622636	121
123700	35.85986951429821	119
123800	35.905473069588695	113
123900	35.89141805369485	123
124000	35.37227027597256	113
124100	35.827694914615776	114
124200	35.777490187849274	118
124300	35.50999502220396	113
124400	35.53614319663379	121
124500	35.87137498008982	118
124600	35.63966664169607	114
124700	35.51356787845785	114
124800	35.73186359746822	123
124900	35.838534981933975	121
125000	35.93708437238861	123
125100	35.851999374028466	121
125200	35.92649542489457	128
125300	35.606248514078494	116
125400	35.54383262025426	115
125500	35.62013188501262	123
125600	35.648740252835395	120
125700	35.82552047371287	117
125800	35.828601785686146	118
125900	35.70737674599339	121
126000	35.82502089579867	122
126100	35.866253327589156	121
126200	35.87222036820985	121
126300	36.14078564442279	124
126400	35.968212397192644	117
126500	36.230774689205674	122
126600	35.75795694752832	120
126700	35.71759183090968	117
126800	35.85820417510546	122
126900	35.46029658042892	115
127000	35.706527962565936	122
127100	35.75727146423671	119
127200	35.61071769602912	117
127300	35.57584782149177	118
127400	35.68824978999422	121
127500	35.6945815197154	127
127600	35.67983619449177	124
127700	35.9986156617665	129
127800	35.86919872412677	126
127900	35.86926942593187	126
128000	35.65337107114819	123
128100	35.75367280641483	134
128200	35.67514774424872	122
128300	35.69973635251145	124
128400	35.718688737291146	131
128500	35.82417987283373	126
128600	35.62509310399527	126
128700	35.34153753704692	121
128800	35.47919942906211	120
128900	35.50382069699989	118
129000	35.43516298696344	121
129100	35.61308253293801	129
129200	35.389283153470586	121
129300	35.42790851800773	113
129400	35.48075208075489	123
129500	35.67506375578303	119
129600	35.524546657099116	129
129700	35.345752246043716	116
129800	35.499299190615076	126
129900	35.54397483705532	126
130000	35.69707454709036	126
130100	35.4169514738083	122
130200	34.88800626037483	109
130300	35.42991650015038	125
130400	35.376223049127354	121
130500	35.51451223703666	122
130600	35.167004519078006	114
130700	35.568583926124084	124
130800	35.41695275079429	125
130900	35.75175686050188	125
131000	35.51744114613777	121
131100	35.74191590164431	126
131200	35.624266727518915	120
131300	35.82253141225173	125
131400	35.304073160795404	127
131500	35.36056708189965	126
131600	35.579022820410266	130
131700	35.47154515816479	124
131800	35.40162075582061	129
131900	35.55876226735043	129
132000	35.40766949310403	117
132100	35.46749427367066	129
132200	35.586898557687555	125
132300	35.37697660398578	124
132400	35.26306361305602	120
132500	35.543848065347575	119
132600	35.26694937789767	117
132700	35.172457872960436	122
132800	35.32428253215486	122
132900	34.98953838695203	122
133000	35.299491731322824	130
133100	35.29068571617652	123
133200	35.399159657204194	129
133300	35.36164587348854	121
133400	35.04592375494833	130
133500	35.19148520904981	124
133600	35.362429814191735	123
133700	35.365301146550706	123
133800	35.208401686488415	124
133900	35.173426465681914	121
134000	34.888666319193405	124
134100	35.09724636915793	123
134200	35.045639888837876	118
134300	35.42025619801329	128
134400	35.36301504932912	119
134500	35.384318032518586	127
134600	35.29417918403325	120
134700	35.279764307662916	120
134800	35.003105755513374	119
134900	35.58390905525343	123
135000	35.53079889079711	123
135100	35.50253096122537	132
135200	35.575072969529394	132
135300	35.18094373632772	122
135400	35.429212930708815	123
135500	35.36968075592772	123
135600	35.267755861121636	123
135700	35.28657177921084	122
135800	35.32352974561862	124
135900	35.68679689862215	134
136000	35.41658188508021	124
136100	35.417844685578515	126
136200	35.6330300524754	123
136300	35.58028037901102	123
136400	35.25002605820779	124
136500	35.55001221510795	128
136600	35.34493577382908	126
136700	35.60895570563292	132
136800	35.533633816752655	126
136900	35.413834618953636	129
137000	35.36406851796078	128
137100	35.4662125779831	121
137200	35.507996590936685	125
137300	35.73181037686825	132
137400	35.261184653193816	123
137500	35.408008216530746	132
137600	35.294039406460236	126
137700	35.49352713439188	126
137800	35.17470726099872	119
137900	35.43177469605966	128
138000	35.32332992327198	121
138100	35.60526568523556	131
138200	35.64492614880904	128
138300	35.776878442046666	130
138400	35.50309606401886	125
138500	35.44356987767682	126
138600	35.83853516979361	136
138700	35.55404687915538	127
138800	35.801210219716005	131
138900	35.227721786489006	129
139000	35.31677058259256	131
139100	35.57042784177624	133
139200	35.37498455850321	129
139300	35.76633633355638	134
139400	35.42381025742625	133
139500	35.638960699378664	130
139600	35.14097316917742	126
139700	35.59465940764817	134
139800	35.298192057285405	130
139900	35.40895786008884	129
140000	35.363671805745554	132
140100	35.369197545175794	130
140200	35.59853401200089	127
140300	35.499075621332636	133
140400	35.26078776986906	128
140500	35.408600795099346	130
140600	35.49380340525361	125
140700	35.099897960525816	131
140800	35.47920951627334	131
140900	35.43973561689086	133
141000	35.029164974763646	127
141100	35.384163037524004	131
141200	35.4941122582813	131
141300	35.66304176468731	135
141400	35.33554289556008	128
141500	35.37184594815785	127
141600	35.50646533765197	133
141700	35.00411167308943	122
141800	35.31032930215353	129
141900	35.29606899974757	132
142000	35.65512596936019	134
142100	35.55702416464772	133
142200	35.369262291890585	144
142300	35.23747087243376	129
142400	35.55141204645938	135
142500	35.52567490321272	136
142600	35.49446606326629	133
142700	34.97374388615589	122
142800	35.59606404457492	137
142900	35.54710690044164	127
143000	35.36215831612479	129
143100	35.3061853750963	134
143200	35.8486823040664	133
143300	35.45120510425379	140
143400	35.80217213047418	142
143500	35.522669180585844	138
143600	35.282169607298286	135
143700	35.29093257580207	133
143800	35.483423649276624	132
143900	35.538690376620934	132
144000	35.555417788351704	131
144100	35.75485103005414	141
144200	35.46165219405706	134
144300	35.68583127787735	140
144400	35.64015158268648	145
144500	35.75187720051673	137
144600	35.311599107560816	136
144700	35.5737482877906	137
144800	35.66284969730461	139
144900	35.6597061971527	137
145000	35.52614578389754	142
145100	35.62720130389846	145
145200	35.88699291847179	144
145300	35.82344997184958	145
145400	35.57648592029972	140
145500	35.96371983112904	142
145600	35.872182287313166	141
145700	35.58165457316336	148
145800	36.0938946788011	153
145900	35.838800850753124	147
146000	35.64215243094463	140
146100	35.9431740806291	148
146200	35.832230815001495	149
146300	35.651267287133614	151
146400	35.47732594397839	144
146500	35.53772058663308	148
146600	35.9475072054221	147
146700	35.626475465241086	144
146800	35.747237562207616	155
146900	35.65605204184155	145
147000	35.55974566472475	141
147100	35.810148231646714	143
147200	35.48452763124358	142
147300	35.329946116148136	137
147400	35.73372213631008	142
147500	35.53631145797135	141
147600	35.58929222744184	149
147700	35.707463843599484	149
147800	35.65294169233385	148
147900	35.664667782645175	148
148000	35.6373195088844	139
148100	35.913478794171226	148
148200	35.68365831927693	149
148300	35.77136154266159	152
148400	35.97494375531152	152
148500	35.46419305473048	141
148600	35.45357379778417	144
148700	35.39838896587879	146
148800	35.84041282404711	152
148900	35.97303638384686	158
149000	35.79414082781748	153
149100	35.70906832238947	150
149200	35.74184033312683	151
149300	35.73942983570189	142
149400	35.814099589931956	151
149500	35.86826203237973	149
149600	35.64332459123717	148
149700	35.762029568131084	150
149800	35.839563620844594	154
149900	36.03868864350884	162
150000	35.54469520527945	140
150100	35.80570634338253	149
150200	35.621433871645635	146
150300	36.07195784530245	157
150400	35.63406815327063	145
150500	35.91484835442368	149
150600	35.97290361180056	159
150700	35.800331220034806	156
150800	35.24028304792192	144
150900	35.36126364342404	148
151000	35.70668406917831	155
151100	35.540065551412475	155
151200	35.335150578532605	150
151300	35.37421502673906	150
151400	35.365867195156206	151
151500	35.757284057639	155
151600	35.874886114662395	152
151700	35.49186563524189	147
151800	35.600727636621436	154
151900	35.185170845947304	149
152000	35.23564309192377	153
152100	35.56022664723258	149
152200	35.59828263073603	154
152300	35.6967542050018	154
152400	35.5627511510839	148
152500	35.66611287194705	156
152600	35.73714456499731	158
152700	35.31202992417894	152
152800	35.658281909551576	152
152900	35.590941318062136	145
153000	35.58434495299698	151
153100	35.159903912757684	150
153200	35.7464674225153	153
153300	35.34384416184108	147
153400	35.45405956153417	147
153500	35.80907522314186	153
153600	35.64143496456002	156
153700	35.99839536383953	152
153800	35.62726426624933	156
153900	35.56920863345721	158
154000	35.50133607668522	156
154100	35.65282042871872	156
154200	36.06190535345985	164
154300	35.68928008639362	147
154400	35.62616369603791	161
154500	35.51332544317589	146
154600	35.65235599295686	153
154700	35.486700436146656	149
154800	35.45942314350868	152
154900	35.76625684262093	157
155000	36.00855432341332	161
155100	35.81273911735002	158
155200	35.965957874056386	160
155300	35.634973734448394	154
155400	35.749493413357136	164
155500	35.78563958741267	156
155600	35.99363621664907	161
155700	35.80445584144305	162
155800	35.68358298145182	153
155900	35.79500321284223	154
156000	35.805770997104275	153
156100	35.90482408934653	162
156200	35.95419508660691	154
156300	35.86921093623463	155
156400	35.65677939269939	152
156500	36.04262926504902	166
156600	36.121878913449976	167
156700	35.851618985089914	157
156800	35.92716475792231	162
156900	36.057447889755196	161
157000	35.97951947564809	157
157100	35.92232634059217	164
157200	35.70463778871987	156
157300	35.99512055888593	161
157400	35.89104029419243	165
157500	36.16817155939941	157
157600	35.830123273813086	160
157700	36.15009004031637	165
157800	35.955037345393514	162
157900	36.004612205287614	167
158000	35.73611105888232	155
158100	36.163852237363564	172
158200	36.06600920979763	161
158300	36.05892367319336	163
158400	36.008968126689474	162
158500	35.885540922342074	165
158600	35.99511446171639	172
158700	35.95713953291282	174
158800	35.98104263609624	169
158900	36.00758910636474	170
159000	35.80508498279045	163
159100	36.043925215835124	175
159200	35.997743872543474	172
159300	35.849911956000774	167
159400	36.12177781165692	174
159500	36.32462663680071	180
159600	35.783176367855326	165
159700	36.178248790099126	172
159800	36.00003720954726	168
159900	35.79501884901545	170
160000	35.95778461899285	166
160100	35.809032103574665	171
160200	35.784839743696935	164
160300	36.119913517424195	171
160400	35.896635919978486	167
160500	35.83555224352207	165
160600	35.83080366327529	165
160700	35.830071385331564	172
160800	35.9233376472289	168
160900	35.74852888525024	166
161000	35.840742605293514	177
161100	35.73715604231438	168
161200	35.712648355717405	166
161300	35.693288518439786	162
161400	35.86195002991895	164
161500	36.060719164096454	174
161600	35.81276763828088	162
161700	35.74532501012408	168
161800	35.60363953762551	169
161900	35.48408811951365	163
162000	35.31880618458218	165
162100	35.72825072728024	165
162200	35.45595634903955	163
162300	35.697642969428315	170
162400	35.54893939109473	165
162500	35.79386112363817	169
162600	35.66149460886754	172
162700	35.35423763876009	161
162800	35.45184574084903	163
162900	35.496117610047015	159
163000	35.53084305598375	157
163100	35.42358256530439	157
163200	35.338727164341265	161
163300	35.85207600035662	175
163400	35.76358473950023	174
163500	35.61001885259587	167
163600	35.78201648066419	169
163700	35.759059536537706	168
163800	35.800410480334776	168
163900	35.66719953695589	164
164000	35.91183229299301	171
164100	35.52754189975378	167
164200	35.59962107807053	170
164300	35.64482640394872	181
164400	35.67367467609957	171
164500	35.396451591362556	164
164600	35.51710793890596	161
164700	35.61870391360075	169
164800	35.607711563425106	173
164900	35.602951662410504	172
165000	35.573300532052144	165
165100	35.437952921414066	162
165200	35.41779685795806	166
165300	35.696932497132984	164
165400	35.36717268902634	171
165500	35.56440980077561	166
165600	35.78012472676469	169
165700	35.67719220424167	170
165800	35.29440197170644	163
165900	35.50198538453866	165
166000	35.433534084041014	170
166100	35.388748283764436	169
166200	35.4272302242242	164
166300	35.738251952202525	176
166400	35.43570499640821	162
166500	35.63655062242463	172
166600	35.47112806124847	160
166700	35.53209771061874	168
166800	35.69235075694473	172
166900	35.391715216994484	174
167000	35.463088743610314	171
167100	35.49421773507826	173
167200	35.57007268037088	168
167300	35.57815638277397	172
167400	35.52596263267202	171
167500	35.55457230683889	173
167600	35.670322555111674	176
167700	35.366806818071524	166
167800	35.684815009869126	175
