#MCS	Volume_energy
109000	62922.65375350311
109100	62301.5382256956
109200	62411.21769023647
109300	62936.17851923238
109400	63138.069853016095
109500	62160.87386986025
109600	62888.63947335808
109700	63356.415037676874
109800	62303.64344304035
109900	64336.04730166423
110000	63660.15208076632
110100	64073.204223549335
110200	63430.627028316056
110300	62972.45403333081
110400	63981.042187880514
110500	63461.33596725198
110600	63778.78040722822
110700	63845.35014433676
110800	63627.9003955236
110900	62007.42061347806
111000	62729.99557258106
111100	64412.09440295994
111200	63413.16350398829
111300	62664.76172750669
111400	64626.549787416094
111500	62636.63710272545
111600	63912.13506722306
111700	62791.432449622385
111800	63581.283930522586
111900	64437.47623269155
112000	63889.352461241535
112100	62556.65219227874
112200	65194.60058065232
112300	64455.095262930365
112400	63872.722386543
112500	62681.73504208998
112600	62987.46156092729
112700	63153.15757912076
112800	62341.98745027781
112900	63145.53552577253
113000	63565.27497092218
113100	64074.973603796025
113200	63283.74983657034
113300	62437.88837394482
113400	64954.28861377312
113500	63832.91625377942
113600	65087.732976126106
113700	63886.860182367935
113800	63417.43059296531
113900	64426.496237296225
114000	64261.81663806836
114100	63707.23589905716
114200	64609.958039597965
114300	65542.31003590621
114400	64501.10260934704
114500	65223.972669718234
114600	64797.61008285959
114700	64341.86438245079
114800	63767.1700997801
114900	64618.557907424285
115000	65003.302347929566
115100	65808.27452542294
115200	63958.88759312633
115300	64998.84313399478
115400	65786.20466073461
115500	65124.59659630642
115600	65278.37352716258
115700	65460.36189620387
115800	65848.76008861723
115900	64723.23362341543
116000	64536.150796861126
116100	64545.50581011829
116200	66207.56554703822
116300	66559.03387152763
116400	66110.84485619007
116500	65859.14414149718
116600	65099.28104620006
116700	64751.28733441279
116800	65820.6312760495
116900	64953.12454347374
117000	66429.08609014904
117100	65438.374762061314
117200	65049.54708767954
117300	66362.4899258468
117400	65878.98639812913
117500	66559.51246263128
117600	66208.34506887807
117700	66970.83554424527
117800	65836.275864051
117900	66009.53269092276
118000	66214.09727968383
118100	66532.24040518799
118200	66450.55749396606
118300	65838.33367780501
118400	66634.04857387613
118500	65535.93047883306
118600	66679.79072284633
118700	66109.51076415792
118800	67314.21926830267
118900	66901.1569095906
119000	67204.65343666702
119100	66890.60499151882
119200	65862.57534933712
119300	67531.11862725302
119400	67227.6507007387
119500	66630.39755975042
119600	66594.62745242701
119700	67335.30275714102
119800	68261.15447651508
119900	67229.74111078256
120000	67079.17607908852
120100	67371.9816891436
120200	68874.0036466415
120300	68381.75825171694
120400	68566.85067170892
120500	67552.99030592466
120600	67588.24410089366
120700	68256.2573138604
120800	67857.18080044954
120900	68362.90533955529
121000	68710.148765214
121100	68223.31952494732
121200	69211.89874624021
121300	68430.06980310657
121400	68421.68559032449
121500	69210.18451041084
121600	68462.86975483006
121700	69488.72906735532
121800	69283.05145168124
121900	68694.91080576139
122000	69680.04237016394
122100	69276.74103571745
122200	68553.22794751555
122300	69740.09623564537
122400	68547.9534456144
122500	69805.42433262276
