#MCS	VolumeEnergy
7600	1710.0
7610	1624.0
7620	1268.0
7630	1398.0
7640	1452.0
7650	1422.0
7660	1290.0
7670	1390.0
7680	1194.0
7690	1606.0
7700	1316.0
7710	1592.0
7720	1478.0
7730	1596.0
7740	1332.0
7750	1336.0
7760	1694.0
7770	1652.0
7780	1482.0
7790	1326.0
7800	1504.0
7810	1544.0
7820	1576.0
7830	1394.0
7840	1396.0
7850	1462.0
7860	1350.0
7870	1446.0
7880	1450.0
7890	1328.0
7900	1206.0
7910	1680.0
7920	1458.0
7930	1464.0
7940	1226.0
7950	1660.0
7960	1254.0
7970	1294.0
7980	1634.0
7990	1516.0
8000	1352.0
8010	1380.0
8020	1548.0
8030	1414.0
8040	1534.0
8050	1352.0
8060	1510.0
8070	1530.0
8080	1452.0
8090	1544.0
8100	1438.0
8110	1588.0
8120	1394.0
8130	1386.0
8140	1404.0
8150	1514.0
8160	1566.0
8170	1470.0
8180	1506.0
8190	2022.0
8200	1592.0
8210	1224.0
8220	1548.0
8230	1590.0
8240	1662.0
8250	1202.0
8260	1482.0
8270	1260.0
8280	1314.0
8290	1508.0
8300	1580.0
8310	1418.0
8320	1622.0
8330	1380.0
8340	1538.0
8350	1550.0
8360	1478.0
8370	1488.0
8380	1566.0
8390	1344.0
8400	1488.0
8410	1626.0
8420	1298.0
8430	1670.0
8440	1602.0
8450	1466.0
8460	1348.0
8470	1358.0
8480	1670.0
8490	1538.0
8500	1504.0
8510	1370.0
8520	1460.0
8530	1322.0
8540	1534.0
8550	1480.0
8560	1654.0
8570	1370.0
8580	1672.0
8590	1674.0
8600	1668.0
8610	1436.0
8620	1550.0
8630	1882.0
8640	1392.0
8650	1582.0
8660	1552.0
8670	1638.0
8680	1454.0
8690	1436.0
8700	1162.0
8710	1650.0
8720	1634.0
8730	1466.0
8740	1582.0
8750	1380.0
8760	1474.0
8770	1586.0
8780	1536.0
8790	1434.0
8800	1710.0
8810	1514.0
8820	1476.0
8830	1324.0
8840	1542.0
8850	1442.0
8860	1516.0
8870	1690.0
8880	1452.0
8890	1252.0
8900	1704.0
8910	1526.0
8920	1540.0
8930	1488.0
8940	1750.0
8950	1486.0
8960	1610.0
8970	1484.0
8980	1316.0
8990	1600.0
9000	1660.0
9010	1336.0
9020	1512.0
9030	1668.0
9040	1690.0
9050	1450.0
9060	1360.0
9070	1674.0
9080	1358.0
9090	1278.0
9100	1260.0
9110	1752.0
9120	1670.0
9130	1454.0
9140	1684.0
9150	1348.0
9160	1248.0
9170	1462.0
9180	1386.0
9190	1600.0
9200	1542.0
9210	1226.0
9220	1656.0
9230	1636.0
9240	1398.0
9250	1514.0
9260	1240.0
9270	1404.0
9280	1510.0
9290	1410.0
9300	1632.0
9310	1460.0
9320	1836.0
9330	1652.0
9340	1064.0
9350	1512.0
9360	1566.0
9370	1542.0
9380	1798.0
9390	1842.0
9400	1330.0
9410	1476.0
9420	1604.0
9430	1180.0
9440	1328.0
9450	1686.0
9460	1390.0
9470	1502.0
9480	1238.0
9490	1556.0
9500	1384.0
9510	1858.0
9520	1598.0
9530	1384.0
9540	1442.0
9550	1530.0
9560	1522.0
9570	1384.0
9580	1402.0
9590	1358.0
9600	1388.0
9610	1802.0
9620	1586.0
9630	1556.0
9640	1544.0
9650	1824.0
9660	1334.0
9670	1368.0
9680	1280.0
9690	1474.0
9700	1576.0
9710	1298.0
9720	1484.0
9730	1522.0
9740	1532.0
9750	1388.0
9760	1550.0
9770	1568.0
9780	1500.0
9790	1542.0
9800	1428.0
9810	1464.0
9820	1638.0
9830	1438.0
9840	1690.0
9850	1310.0
9860	1566.0
9870	1416.0
9880	1480.0
9890	1474.0
9900	1300.0
9910	1558.0
9920	1452.0
9930	1596.0
9940	1792.0
9950	1500.0
9960	1656.0
9970	1576.0
9980	1238.0
9990	1382.0
